address	scripthash_hex	balance_sats	balance_btc
1HohZb6LF5DiHeWmh8Dq2SswgRiUPQBbP8	47eb0b0489aa6000f9c50b35943f0bd4be933e690871f0bed58587ad02e47abd	2000002188	20.00002188
3Poe5CPMbfrdNtU9FTHidDJayTjwAX1nGa	47f013db289e9468e7346ac7a8f2c5bd59a66cec70d54a12da044ed1a95558e4	1999952860	19.99952860
1A2VpqmxfV7gPP6QL7r8u2LXNLUULNup1p	481a9eb38560950d8db30c477cc23211ffbfc416b7b1d54d134ba851f3f24f30	2000001094	20.00001094
14pXM75A5VtF66sM7FUtYs32fZmHyqLgrX	482484dc4d3ad9e024d08a7a09ca918946543889d31536595501d661af2079cc	2000000548	20.00000548
19B5YfMWNG3R1xZepDgteNYXKf7UxJj9nC	4828e6ee504e58cd594a2e889d2e9cca1d4ffb3578bb773e5c8417c853bafa48	2000000547	20.00000547
19suYAG2KHi4uvzZFrezfdKpFHwrGEdCCB	485e0f698a5e81b45cfc14fa4f01afece8c702b4d3132ed6aec04c9250fb9834	2001901641	20.01901641
3JwUYUJ1w62KjfnVgGwMUTzJ1wGrUNyrYC	4886a67f35fbe1d122109c22daa0c27445df3e03fe2d9015c49c13f03254bcd3	2000001094	20.00001094
32SzFwHrBxGHzyTjHArph9NrbWjgKN4gUc	488d43abf60abe6dded8fec598107ad8a328ad306bd959cc2fdcdb913ae76955	2006511166	20.06511166
155uTfxvyzKox4vyrJuAC8PDDD8EJrNBBX	48df3ddd6128b08fa237d24b531d97a44a7e6634e2a31b2e2b8e23a7f9137e2d	2000001641	20.00001641
15UMksNjEMeKwBFGsWXrApo8WAEL3pEv7o	490bbced696bf927e24925ae82b07c18df7e21ce8d1169204659099fd6bd272e	2000002188	20.00002188
bc1qu0e80n0d0zatzemst5xyam0n0ked0mjkcpfnym	4914edbab5a7a42b081866f855f2225aa92fd654762bf3875ef68df18002ce96	2000000547	20.00000547
bc1q7p0x9uf2mm3cmaz53ra9m42rnee4ymfl6wq8g6	497ce2411c35e270601ceee25d2cf60a62cf6f1886d91ff02650df8c11632101	1987438736	19.87438736
1JgAEALqy8C7kfWu995qAbM7Sax9EPiY1T	497da6ce6ceb2edc42c30db27d7d611cb0d73531013d8ba67206df7ba1b233ea	2000000547	20.00000547
1Jrp8J4MaUkDpovJdK89SMHXsQe3Gfmp5P	499c999be6a28d8dbab4b9e97e8728de1a6625d4ff3c83cd2ac96ead896270c7	2000001094	20.00001094
19FSMJFEUhvUpsE9CFyh3QD8JaWzCQYari	49ae8cd8260fbc6ddcf815dbb6db6d0ead2ab7f4e0b7e760146f450a050bf19b	2000000547	20.00000547
1GC5PoHFYWLUunsoQJxM9RxSC8rWLfNkfB	49f446e2b3d09a7ac6a8583569ab9c39b53f0821c4243b25d83b7afe6d6dcdb4	2000000547	20.00000547
1P5HDvgacnRfcmF4mY75SVvUNXcrNyNQXA	4a248ffbcfc86c08d35926b8a1d937cf047cbdd243f8a36fb1e77644a1a8c3e9	1999989347	19.99989347
1MmY4Msspgf3AiDeuMkMyz9tEukMdShPqM	4a32144d36090f5e83bad8c0b8cec796f806d6a9c1de9bc86df86fbf90cc99ee	2001001094	20.01001094
3KSPmePpwdV6ETKocH14XZhggmL5LGfP94	4a54707ac915b9094a4a6ae50fa7131be0dd950b83510c3fd784fbf1810944b5	1999999989	19.99999989
1NBgYB4DTYt4pV2baCk59dcoSj3Z3ofdpi	4a774ca0bc783efa3dc587d6505c18e4d3f27e38b0ea3fecddcc09301f46f8ec	1993755979	19.93755979
1B4mvTPHaHs8bnPmEvaKE7y2FUKnT9XTzY	4a893f5412ebb29aff24a8117d2dbcffd7b8b4ca7424272fc0d5a8ce4d36ece4	1988100000	19.88100000
19YVRg9xbmH9NnZiApV3tGbE2QHHHEMyPm	4a9f205e9ad47b32789c42795ee014378de27a5f7470de5dd9d35bfa4f5956b3	1987437212	19.87437212
1EotKQkRRVmCNcyBGbMX9X38siPg2Fivuo	4ab248e2766682aee81e2595f7f1d8a676f0fbccc12d2ba5e4e2240fa9b62055	2005001094	20.05001094
3C4gxkGjfPnpcu6a3cLnWBqo92eEk1Kh48	4acd14a5ae2337c16a8e8fc40ef6e4390c7311cb967bb09ef179423f2bf7abbc	1999999090	19.99999090
1Ht18cnQ6MdxZDsyKzg1YkenvCKg3iny2i	4ad6d48eaa6c06964b0eb80160ed86b43bd301fb3b78fbfcc203f5da8a6ae16f	2030001800	20.30001800
19y78pbL3L5mds9pTfY4buTB2SqmqZQxZo	4adf8974114b3a4092bc1ec0ef96d7875bf3efb67bc4fd3512302c65eeb4ed31	2000001094	20.00001094
36P32ibU2R3mvjVaND1LMQ2aXZAMA7m9sJ	4ae2caab9a8a7a369eea2f40387adeb552c288b69c340bb21f00cd872e29f4ce	2000000000	20.00000000
3HFjuYhL1siqc7EojJs3XcePhXHNqpdssf	4ae48303b04b25900bec8f2d363d263c5b2c9731b1973d463ab1d1380575ffcb	2000001094	20.00001094
1PB6jDGQ5muN73aUUAZ6yzt88AVPrKHQub	4af513e08ef323ea02ddf2f985e3aedc3bb5a535126c43ca4756549cfdde7acb	2000012174	20.00012174
3NxfkbWGKMYPovFtDnCES45GokpoCR9MQW	4b0c2527f2688ccef852b82a80c64a6813682c3c364899d5bb68ab217662aa22	1979149177	19.79149177
15RHmN56V69oiqyyrwb1CfbMSMtpsWpS9t	4b40b309aaea51ba984bec53272b9c4259efa62e67074d77202b496440150c66	2000002188	20.00002188
32h4KoYsSX3WRtbs2SJkxmcj3UzAjfbRHp	4b4b0912caf9c98f0ec8274c2bac2fb0983d267cc3695e8bbf129ba63e33ac41	1950000000	19.50000000
14V61Hg4mZoCyWFjfoeJoWGc7FxFSHqGgP	4b4e76b8e895f17268483a6276a36cbaade3d9e4a74ac32c8d451f901724c175	2028177615	20.28177615
1GiteTTuhfdpaLQ3noqr12o2THdTYwdCTh	4b5c644acd161978d6cdce625427da97368167260cad6d4e327e0a9baf5e528c	1999990000	19.99990000
1AKCAu3SqqVrxZ7NuEDpd3sJRVDDnNFSBS	4b6d2bdac2b2cb8275c04a2fbd3ed2d32581fed262ebe6e233b5f9a46e047467	2020174548	20.20174548
1HCR7ZLGLVxH32vu6k8qQHCKLsi8y4xvVJ	4b75a50582795c52736ba3415d51606981e5c22f17d2b2f8c0222bba87e4fac4	2000000547	20.00000547
3F4s8Y3B1i6UPdVG4GSVqDEcMsVUSD9vUM	4b769919f5f211dd3f98b64b868ccc7e30c663ed1890669a65c138ff65fb4099	2001346094	20.01346094
1B5n4qG98XAwZDza4ff9jKE6hVKiwcVYKg	4b83779dfdc0a7a6dbcfaafe93b8384d68c1f70d6d79c79d6274beba19f3aa75	2000000547	20.00000547
3CT7bqb86g8AN1hJ1qUuWFU2Ho7PQiNTvP	4b8abeaf789f5f17724ef307459e7e81425626f7f4484fa256deb6fd26b5132f	2050000000	20.50000000
1FojudQRAA8q5jQ3KsPXY6LLkda5EZKVJL	4bc4b4eaec26b15f9d87ae91571b08e6a9534bf99a08e9cbfbde878533f90934	1999950000	19.99950000
3LsNNxmRQavQqPg7w46nY4e1GWVh1YkUEB	4bcb30c9106891c8229ae56b08ddd2edc05f92013d6f0cc6171eb767ad167426	2000001094	20.00001094
17eVE1UJEh5qpwjfyP1toGtQgSrrAuucQ7	4c1948663f3a573f0a5e115e9650fde30c7485b149b6091446a0e3633cea09b2	2000000547	20.00000547
3MVUqqszX7nC4hiHx7suirtYNXFRp7JCVP	4c3990a8e6c8a21fd0ee28f6a46c808f71862f44b0e75d88205c8e75f42c6f51	2000001094	20.00001094
1G1jb7hY4hQE2BMcofL9Y2pm24WgZDygNg	4c4454fce6fae15875f1e146ac46cca19597def9aafa8f4211d06e42dde475d6	2018602822	20.18602822
1PZYf4zFEEeZ84MduR8CToZMhLzkz9tCta	4c4cdcdf8aa25bc77253abc5b3702b949584f03524a66fb180289a9cc691bf4f	2000001094	20.00001094
bc1qlc440f48dmd8sl53jwg5j6ukn9ce4f77hjfdequ5au56p5qp0casw69xlv	4c554b2f6aa21bf0fb7d10029562c6d4d54657ed98e7ec9e34bbe7c19325182f	2000000000	20.00000000
1PrNja7oyxp3ySh9NtedFF71ptDEFbhcAH	4c73abb0ab501b58df2438e2eaf6df78dddf1178f1077b98d3f8c57662c6622c	2000001094	20.00001094
1PyUZVQVTenN6PRRcEvZRcNNMxEvVmszWH	4c7eaa186a278f57e8a9d5e8008a789b481e07a963aeb3690bc45ebc8e108062	1994000000	19.94000000
1QASNFFpbAkSY5FHfPiR3zGgCJqU3UDdnR	4c921796260df632c450645b8b66cb6d5fe2eead549a6e2c248881a071f62860	2000000000	20.00000000
13Ad5saT8DwGwmigBthiH11jVnerkFzVZZ	4cd4ebc29fb6460f3a5c40c1117ffa4c9e2df4547567ae44a427584efe7f9550	1990000000	19.90000000
1KtzVi7m2zU2HH45WAfB1jFDY3p7c88h1J	4d0c3d20542fe62cb2304bb9f0a9f8f83aa326e884911fb851a8b95f2bcc6fd9	1999872174	19.99872174
1BGdRSEA2gKkj7oy1RgygkkVpkbovrkDF9	4d25046e4ae38406752be91f115124355ca4fb9885800417205c7cdb89115e26	2000000547	20.00000547
1GPf4CxFWU7vFBXokaUzrgbabmxjgxvUaC	4d279c580733b12594ccce343e46698cc2a053a20f01fce2f9c8876331b68494	1981000549	19.81000549
1F4beRUurAWeK2npBkDTYKmyD8eF6UTELJ	4d513aa37266400a5e82a1a3aca48bb4b631b038f9da480bf26a4628e2c3d237	1951000000	19.51000000
1DiU8YrM1EYKNEFHqYwH8SH7N876U5Pzvn	4d8f2ef428a56dc7807c52a9b420bb03bdc3e0fe910e2a0e25a2ef2f875afc6f	1998002894	19.98002894
bc1qxw04sn8e69vaytey5ayxzmts7j29n5g9jdmwej	4d9da412e53e7fe6cb4fef60d9f54da05446ac950422933f2d6a982edb3e1a19	2000000547	20.00000547
1BitTnNB8s7MSdzGeek5tvHYEoZNW9oE8n	4dd1fe979d73220d58c6d1982fe71c4c2b258896cb2988eecd6bf74841818230	2000001643	20.00001643
3LG9RwCZv11oypgZK4JJ9zV2bucMMhqDBD	4e0333416cf9cbcf505f9a52f04311cf5785e9652231e9ce78445de868a85612	1999962936	19.99962936
3EC9qdnu3hQVpi3aRkDRDoj9MXF4N6dvaY	4e35cc4019c1ab052b6958bfc9d13d54d4d19ecc9ccb9ec74db14d281739bb01	2000002698	20.00002698
16fnQTP4B4yBMEDjXfHxHfDRoAhEUijN1s	4e3d38859208647071560b2ccacdc8d396f9b0dc38643444e6c118af4b392890	2000001641	20.00001641
1BANKZyAyVFRN4fMSfczjnMQXU1UmWNTrv	4e461d06d594a5fa1aac42666f9c578bdae1d3fcd4bea9ce4954d45903c220b5	2000000547	20.00000547
1JHNCYmq5JF7fp9dkMGKM22ZUGk4ygHXAo	4e4fc4039c482be9dfa130e83fa4761227b358da26718773740c1870f4eaa310	2000000547	20.00000547
bc1qazn0n7sw6hyrn65hxhwv7lssfk0wasmzceg3zucujt0qpn98a68q859f8d	4e5b72a3702710aa43903baf496bb7217f24abbfdd346dbbbc4c5ee05958486b	2000000000	20.00000000
12iN2yKsUu8yowPCRUC2Nmo6buuqi71SEb	4e60a8178657b3d6ec2294c8313ecd4aa52e78158c81f9d553b7e5ed0997c6b5	2000001094	20.00001094
15JnoFS9Z34EZHy9D1ergSu3STKaUa1P1F	4e645244a6daddf74147bd8e91b86618688b9ef746acc9523c28f8e2fba518b9	1999950000	19.99950000
3NT71vX2BvYP6zDbgAR9yrBHn7LoWH1qZk	4e7d15ca60cc980f0cc97b89d20ffeba9f75830b8dbf2d899de514ad4c1e93dd	2000000547	20.00000547
19bF68Ucn4CKDhPynpztXgYmhPDW8hkoZ7	4eed56a2f729ae8c81ee091735f028db916458acb2dc2313933a0aa35024dd5f	2000000547	20.00000547
16yFyotfzbeFtNR9oL1ZRz5zLcR9LcFW4n	4efb38272f64cd0bc56a380052f51da42adb8c3d55eaf0b0ceaef24933ae8a7e	2000001641	20.00001641
19kCpiyerTDLduipDCXoeguzPRWXSGkAhT	4f0d4e7ded69199f4cd0d043d4efb419a523e1c260deeabb6fe85d64cf55c922	1966790173	19.66790173
3Ms1eXV6Q7ztLSaRvqXbdEH8LpyyUjqKxE	4f0e04d99c9f14b8cfac55cd555f12932cf3552ac431f818f5756c1f519ed91f	2000000000	20.00000000
387xHhGQFDoiQ4ZzyV3v5h7DdPU43Lntme	4f2c9da9804b7e92808ebdb84606ad428c567195e775a21ce7f284e16bba21f6	2000001094	20.00001094
1MA6YnVGdLpnBhfd5hP8rrGczJ91W9CXkg	4f37a632bc06b8a7a7e496efa6de770debd51a882112a02bcef49ef79d52f92a	2050000000	20.50000000
1DqweqmYqS3qz2orscrKtGSs8xX9rFFyYq	4f3bb76c922829644d10faac7f453eff2ce72cc815eb0fc754351ab324757b0d	1999900000	19.99900000
1Ag6fi5xs98BqGEZBPJ55TpWZAfBRSP5XJ	4f4aad6edd644d6adf2745c1646802d9642161ffe3941e93ac701e6ace69b2e5	2009379706	20.09379706
1ELpmfYHoDyf3AJwtFhA18DiV9M7hYFpYv	4f628438e1c32c1d3ffdc407bc894db7da013e8cd11ca6a371d81fecbf895366	2000001094	20.00001094
bc1qp5g4qtdtwg2tyd6h98pmqsd45e0xcrangew4ca	4f66cd2371a3c2c784d790fa23c0f4df0970a169d8130fe9cfa7ca67860225cb	2000000547	20.00000547
1HJ3Px3YFTPZdJge7rRoXdZXRbKPtT8aZC	4f69108fb2bc78f5e92a430cd0fd53f47d7ad3e43901629e3d2c99ce144f1f40	2000000547	20.00000547
bc1qljcnxc9ra3ewkpssnsvch5l009pwym6re6eumz	4f6e10c30ab7f69f032090e908258a1de17da9e474fdeaba13933c9ae5e27f82	1999997074	19.99997074
3PCz2kzRrbcXmCLYwoS8G2DFC6MkB1JFWK	4f80a1b60ac8ed1f661258e426ee8ead4dc306e37bef61a30902952154f470cf	2000001094	20.00001094
1NxK9dUKtuPwzHykJHFfsFdvx1ygNkoabY	4f9136c6b298a28d8a98b688cdb843c67f95da7b54b4248c5d110c7b7f60042f	1960000000	19.60000000
1KAr1KdKQhfzeD5hDoFTiVikd2CzYu46eo	4f9c2679155f814d9c48bd6c8bd0a264c1be9aabcb0d103140950c32e6ea9d89	1987000000	19.87000000
1L4mt8W4t8oCoD8UG5f36D41GjxfvQw8ij	4fb64e201c1ab3e50edf16d91a5520a7c116035a4d7d7f4ba726e82b3828d16f	1992579240	19.92579240
12gE7vrCbEYpcDD5dDpJLSqZ9V2AZxtQnM	4fc1a1b0b44da82eb278c77a72e6de0d877c59559b3efa148041c4362ebb9d1a	2000001094	20.00001094
1HSBHG2n61ETZkxWUG8z5qEeA9kdd4YqTe	4ff812cce6c56007ecb473a1aedcbfe91b2bdcc06a3e81c76dd276dbb526836b	2000002188	20.00002188
12Syg5bgY9cCeSUK7Ad3dtbTSuAiuT5fXe	50208bba53af2771191096eaeb2bb39ab589f4ea8d55eff11b3bbb628be96e5d	2000001094	20.00001094
1H8kMjzzNRQxoBjzUbFnY3eZkCVKuWVBN4	5020cb0f3310b7d4e21e774d9af117c59885a0a80119204237383a38f71d4017	2000000547	20.00000547
bc1qhafr7vjll9v58zlxd7x245m785mcax6yxjuqwt	5032a1ec9c40da379d300a4f6cef910354b47126ae7fe9e9eaa574bc365229b2	2000000547	20.00000547
19mWuAsdHNPCqfbs771EeqiAXSoCBWJ1TJ	50370d15459391103901e9c39906d470fa652888eb1ae32c1a8ba8c6ea4f2bdc	2000001094	20.00001094
1KQDqgD4PT3xHC68zsAfEmG7wQ9cPV4xAi	504cacdcb3bb0db203ec4afb00553ee3fbf178be1facadd2dc5e4ce91b8b2086	2000000547	20.00000547
1Bu4ARiwCXYoy5UbESQVfNJNS6dCUvWikX	506edb0e29116c35b13157721c9a0e78683f036a8d3678e1a7cf0f75ba8553e2	2006051094	20.06051094
1MfwgpBj1s7v6Hm2PWWr6jmNjqs8xbYvNG	50718da75a5cbb74c33f4c6a9864455a88d3f81f393b5b0bc20e904ca4070d67	2000002735	20.00002735
3Gk1rDzka4JgaoSKhuGyFW9Dy3upNC5qYf	50765a8ef168345d31501a3be0b3567da1dc4149e12efeff5a78632a63670e99	2000101094	20.00101094
3ApwtyDev711Jxw5pM3hqH12MauQaJVwVJ	50e071bb618f4c788c046c11d01eead0ed2bbef1cbf87e809682547fa98dac8f	1964570072	19.64570072
3Dxu5yBzqFkiqDyUcwSdKchnvNhxD2WXNW	50e3196fff0f1e1ccf920afe73905dd1d507d4b5a3fee2de479d8340857cc496	2003000547	20.03000547
1DCo2MeWhg2Yh6L6nejmGYFRNw5znhaMek	50fd68e6c41910e25d41d66190d8a5723cb0ff6c8f12146a6b736efdb90f8dd2	1966419634	19.66419634
1H8G6Rc1BBso2z2yiPkB4fN4PHqWisuAjd	5128705f6864629c8d51300c32ac047ae72b3854a8dfa0491bde73fea6f6653b	2000000547	20.00000547
1HtbMHJCLTCJUEdGzCX78rLJfuGtyPCihd	5177b3347d689412dc2a00f82f0800107b5aab660a9307dbfc0509511665e5f1	2000002735	20.00002735
34sJGLG5cqALxjhH3ntpMkDq5RJoXbPvng	5179dfd41e4a683bf04c9702747eaae1f4b73cae0b15d3fd83d05a6c14018daa	1950000000	19.50000000
32timAQbuqHYdkkgT1zFhMsKAMUHPsGUhk	518718fa89dbdf93501fe1084ca7f020ab018d7b6f34422895e0ee800972ebd7	1999950000	19.99950000
14GsdXViBcm5dxdaDbaWSQenvczpWYUNGA	518dfc1820299fdf034d8fd2471f921e3c1326fc05068171cdbdcfbbf17b9de3	2000001641	20.00001641
1DUKjduZ669n6kjeZJn7TLBwyCKeBHbStr	518ff04937c4a843fd03be702fa9b7c2a535bceb5c3021c29bb62bfce79ebcb4	1998000000	19.98000000
1awXSQ7grhpNfevAEhf1ocZRHgHPCript	5198e86186d6139fd6758066ce889132d0acc5db46754b419d76be889cd9f996	2003294695	20.03294695
1Ha8r6hKvErvBBhLtoonrdcFfR7qn1Z8t7	51d42d3a51b598fdf46520cd9d75718669470a32b8f5770cddeca324055a3bca	2000000000	20.00000000
1CMmc93DNsohpr2P8Q2saios6gTZHLUmCZ	51f5303251067b1e58d3cc4fd52300e325854ea17daeaf0ec0cb52c4b73c5491	1990000002	19.90000002
3Nt7cTw4kyW7zDMCn1SX6L8gYYMXUpooY6	51f97ec5c2960870c01e2cf4d38378a022b7cab84be447362edfe6092c29aac7	2000000547	20.00000547
12Vj45uRXZ3h77Zf3sCDNQLZgnPDbAPc5T	51f9f260185c58fa51e8e041a7ee03f1c7e58169298421552d4db909021f9aae	2000001094	20.00001094
bc1qmmtzn05tcjrsm0ej3spg6t2qn70lnvv5mdk5se	5204120feb9279da1d334ff8dbd2de6079f9e103ec2421258d62f8a7363f164d	2000415689	20.00415689
321FgBTmJBiQNPJJ79bmpyp54UiFyfWa56	52190e1eb531e68a673a02407e1836339d9df8a3a63811ca67c43351c3bba8fc	1990000000	19.90000000
1DZGn7GY3LrsGUY48LAVdkTS3RBoaWb9yD	5238d217912fc1128c729efa2e747ca9f90970fec468b05b4e79d1662e8f7452	2000001094	20.00001094
12yimHu4N2cDdfKvitgAxbBUxkpJmUmSS9	523b08d4f39510f00a0cbd33b26790c541a36ef95971eaf59ead67572d2c444a	2000001094	20.00001094
bc1qhuytyjh7mc38nrqgy3mp3d3pn4zv25j3up7cux	525e7daf2fc635d28e3f7d6d74063396621fa3a0d68c85c5a05ccb278eb0c0ec	2000000547	20.00000547
1MBhy4gk9BwgBeeUFVow3pWZsLF44xpy7K	525ee23742e6e1ca315fec18ba41fa7185d4ecf37d21986c2ea9404a1ceda918	2002598583	20.02598583
1AZ3EmTkxx4F4Uv8WhHXiXbvcv4ygycqXw	5298b962fa8ab675c30cbf4f68b03eab49a4dd31d26fe4c3234edd1d4ad81884	1953428111	19.53428111
1NcWPuUSqVLyC3DoANguVaqTqUwNBLnHqu	52b65770394f5bc9b050b3291fc87d44f4de4b0e99a99452f313cfaac40aadef	2035981094	20.35981094
39rYDdEPJYYGNUkUJUYoF4LQzw2mebb93D	52b89efe3005c13f07d04b25d09a6f8a383885930512d8bd17f36ae37ed7f786	1967832629	19.67832629
3JxyfZgJoNFYQMNzazqa83h4CMMk1miE2t	533869f8110800a1b37a1edeecc1e8aade0e01f5b928c612850d79145600fa6a	2000000000	20.00000000
35t7L9rzN2dVjQkcbvQhCJcjuFt5VXDgvN	5339fa4d6caa4455beb8ac9f91cd7c0ce5cb3fb73a8a3e8babafc6c986e3d8e0	2000000000	20.00000000
3F97GBErygpaz3D4tWVjBoQHxoyckEgbS6	5341bbaf58c213a641934fabfedfa9befcfb5a9e055d6b37bf467ed1907977d4	1999968103	19.99968103
3BAhCNtj7s9jZsgQrjYTXr9aVQLTTeNYnB	535f5888657819d9f378c9b83229040365d6570dd5c0b3822a180c7492afb0a2	2000000000	20.00000000
1AmHSh57PMERyWpL8jrkaD4menDiwE2VM4	537551d7f9fd3e281b1f938227aaa3c24a5d4f6f3474e8e98a0663328562fc15	2031530547	20.31530547
18FyjYPpRBQCibMRbfsVrzGvz34XBLv1f5	5392c3375db1fbe0eb0729e7538c967f5c54beb76017ad9c2fddebb0f0684d0b	1976000000	19.76000000
326n3omjJAhjwnVbDp2M9HPQLAdHwrDYw5	53c5692704a64832d36319a5d7a273f36b178748e1ce3199498d0fa319a36428	2017564261	20.17564261
1HPeE7kELUVikVnMjBUstyfSnHuNgHi2aB	53c78254067c68d833abd4f5fe403497d38c082c24ad8f1149464b002d4af5a5	2012617600	20.12617600
17mwrQUZKMo1qNSvgF6au9XoZcLj4mqTVj	53cf6ad41c1266d717dc480c511810f738458e3669636c9859a518c5d4c42a32	2015900158	20.15900158
1K9QXxYkvFiGkh7xmFsCvoTf9FizVzwBwJ	53d4117c17ebbe6ec6545e08e6b55713211f249f7727567c41bc379b5af8ccaf	2000001643	20.00001643
1NZM6DToidnNPs3UYCnq488HXJgCfYmfGY	53e6f702106d4b51027548c27724a35ca409073859632d64f7ab3b80de445360	2000002188	20.00002188
372j43RpMCNZ4PFPAM13w1anV9cw4LvJeo	53ea0c59e3e09b6501edec9dd4a4ecaef1d95f5a6197c713c618e363c61b0b56	2049959555	20.49959555
3QPYo48dYPMsX2so2iyvD6JCUUQ3ZLA23e	5403e33798b1d420009c0008997acccf4124146fb73a924b3c32850ab7474344	2000001094	20.00001094
1E98vmswTG3ZQWePob5VUhp7cQGKz4FxiA	542cb6b2cf89621a3a91af1b386016bd19ee9529bcbc1dbadb7d976d0af00bc1	2000001094	20.00001094
1JtpAuksysZdwzkCjwQpTG5mzE8BRq7qmh	542d45a5759b4ad8fffb51f2a768236d8c80b749310a8377f5d6831fba51f76e	2002698207	20.02698207
16DitQsPXQ4XfTusHVRyxZJBVpCJmskkym	544ebdfffae9d3576337cd6d793862f25e6b939766bf086c781924faf62d78c8	2000001641	20.00001641
1BScEx3VUHroahPXtyMFtN5GKhKtgSM2zR	54c1d34cf4f54cbae12ff23f53d686b8315b25964141ff3d1778e1c003a9e11e	2000001094	20.00001094
354biVJJbVxYyAfe238sBfV8raK4JFvbvw	54fbbcb2c8d060df24453b392fe06ced21cc31eb47cba7e0d4010c4bfe586685	1980180547	19.80180547
1DvcGZ5j1Q3woDimXViM8vXdD4zzX3hNJX	552bc6675de136cb0b8aec89ff544efcf5bb691ab96546fb2d13c3c22ca25613	2000001094	20.00001094
1Q3MuBQedopa4ufcGc2eTyJAAvApP4KP2B	553085316f6cafeb62aeb0acf6d3b4d8d9152efe26458f69b6e823706c44dec7	2000001094	20.00001094
3AsfDhc6sCoTjyQFmSxpQJBP31XoFPg3iS	5535aee0cfb7b2fb7cb8c18f9e7e4f8c13db7878696968eac0344c837a047d88	2000000000	20.00000000
1AS7Njq4dw2QB9XnWvdYoKZknGzQr21DhH	554d94e01cbac97ede5e22708181928d3653748d622dde9a51b5e102ea8fcf74	1999952928	19.99952928
16BjFrPJxwdWb2jNidf2TfDWWUwuVvG6L6	5575e5d9f0b11243ab889718778333e968c0f89e8af930db6a2a315969140a4e	1962876170	19.62876170
1Mi9pmaEeUheWG8Xeif5sAjBDEvWucySAh	5591b1e205cad9d1510a62008df46b35eb09ac38faa2cafead516dfa4036a906	2018001094	20.18001094
1G43wzu2AWzX5Te4sLQz4hU1Wgg8AFVcR9	5591c0d812a430468daab8edb58b96fb96646813cef8ef2144fbf9c6e7d15019	2016844794	20.16844794
32hzAsXvagnZKjBbRizFWr6Sw5i1npgkiN	5596014df21f7155b6e89e588600f701dbe32f5f607c1569a74bf2981fe938e6	1999198890	19.99198890
1CQSxbHQfeLsYUoB7LTsctV4cM6NDUxYLK	559c0f90ee07e1b55e1075d49a04a9d417f84a007e64ae9bc3ec564eca152b1d	1994966400	19.94966400
bc1qtljvp0r04jls5cnm5800jy483hgjvecltwfueg	55ad05fa49ea49b6454e9abdd8511f2599408997ce2b86266cc96b309d6c9277	2037299388	20.37299388
bc1qlmfx6vn79wjkryfl03gtvdt3cwe9pxd89p4rle	55bba93c74afcda7ca260d0fe12669666afcafe98be6aec98a46c06162b706e9	2000000716	20.00000716
1E3nefddTmJTMBxcBHndRpZBb4ydUtfQ3k	55c3c19e91bbd254a9ae349b328f2050909fa0464fbc8e729c240b718afca8a7	2000078416	20.00078416
14FZ6S3qAYkjmbU7nKL3joNfYsPQQoo8Zm	55f4aae6b85df6801a3ee71d90f9e29bd732b6d5303d43de6d9cf180f244d0d9	2000003441	20.00003441
15RktLfEUSotv6fWVrhHuVa9XsGviY1sMR	55fbf1946b496dfeaf60039a1d385aec6eb8a3baff8b85cec92656611f2d2cf7	2002001094	20.02001094
1LQ5BcRKtAYaMBTwQJ9xBdhrH7e63T4AjD	564656fdcda3cb99acee342c452851c0bb090464c4c5bc877bc779974d16e012	2014696200	20.14696200
1ND2uohWy2PaBegr82KMniHz91GeG9Zuro	565234057fd26e434728d297e95a72353516c83fc859ce85484c1a5aa5a7a32d	2000000958	20.00000958
1EUtkvm6YAS9wf9feQFhQQefopTBqVvfkH	566a591832d17475e23c9f25483703485fb39a78eba841aabb1cd188437dd690	2012001094	20.12001094
1PuViGydzGZi3uK3Wu3CsQkBEQzsytiBa1	5676a35bf80c1179b13f69e7b0c89d1d4d29c908813b669fb95c7ba58a2ba1a3	1999968899	19.99968899
1C4QeBaKY2fQ1Ztbvup2ZcM37dsiWfQxA4	568df5edb2b8744f422214c39e5b5b0c95eb7053d1b4daf8894a5ed229f86a90	1988490000	19.88490000
3BzJF634dW7BdA1BXYv1z5s92ux7KMiWwv	568f24b5f8070a3d68d702866f27371c4d688b45aed83f516b08e27c0348e787	2000000744	20.00000744
1Mk5rdVW9M932VyR1y2qUy62tWQAJf9My8	569438903217a3523209db890e206b23a870c8d16ef3b612406a675b484a929c	2000002735	20.00002735
1EQGg6Be7FSun8BNJ5rNg5pSpPQ9uF8vDg	569bc1a29c03f0684d4ad70f01bddff77a0e0b17afc88372de8ceffeab1cac37	1999967738	19.99967738
1PJ8h6BgHL6xWdSsk3Ad2wdBDnTizQ3kgR	569dc35325e96401d456f39a8721540a5c683c9e5a63116af7f9598a1aa1cbdc	1978530800	19.78530800
1J67xY1zFB2ujw31M7EB4u7BDjGicLb8gB	56b154507b94a0e3e8ba8172f711174765fd1e6935d7562c82561e13d3ddf777	2000000547	20.00000547
1PGdV3nEKJqTjwyakj2hgfMzbte18aYyDD	56b752212ed366b2b116f49c491062d924acda535923b54f2e5778e027dffde8	2000001094	20.00001094
3DzdouHWscySjxSTXf38md2UrVRF6BrAxo	56b94a9d8c6f87d96ffb6c2f3ddc02a7a77601a5d14a387ea1d44affb78c16c3	2005001094	20.05001094
