address	value_sats	value_btc	script_type	priority_tier	tier_name
3AtMNk7fA1wTbLzGDMPnvf2S393iPQqLy2	1990963880	19.90963880	p2sh	5	in [19.5,20.5]
bc1qvj2du9jg9l3syfj6hwtlwq4h24a3e62fqv6skw	1990953333	19.90953333	p2wpkh	5	in [19.5,20.5]
bc1qkpf4ruex7cm609twc7zqhyuj0drtgppqdt82e6newlhf3evtudls73m5wy	1990921121	19.90921121	p2wsh	5	in [19.5,20.5]
1AyeGZzZXBYbVspbWrVw5e8CWyjak8ixDa	1990808905	19.90808905	p2pkh	5	in [19.5,20.5]
bc1q3dslmpjhd2j08luj5rj3rjvz4c7d2ef83d9574	1990683118	19.90683118	p2wpkh	5	in [19.5,20.5]
35m5fqmFfHtEmro2YDR3XM26uMuXZxCVwi	1990499319	19.90499319	p2sh	5	in [19.5,20.5]
37eLUYCvwxV5xSZbZheSacjgzsWh8ankUE	1990497668	19.90497668	p2sh	5	in [19.5,20.5]
1KgDfqkyN9sstooXD7FCeSFpUvJArUgHhm	1990203961	19.90203961	p2pkh	5	in [19.5,20.5]
bc1q3ha0aajlv6s5psdxwtw6rq9vk0daxj9f3fwuny	1990094688	19.90094688	p2wpkh	5	in [19.5,20.5]
bc1qrmt86lcf5s5ane28p0c9pc953gc0tkxhj3m9az	1990006584	19.90006584	p2wpkh	5	in [19.5,20.5]
bc1q90acaa93x9hc2p08j6wca6k2jlkzuf6jaqgnfj	1990002046	19.90002046	p2wpkh	5	in [19.5,20.5]
bc1q2ny2yrg3mwdelf2fvflapp9z0n4d965wd342tk	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1qcjgkkn9c5lyn5x9qyguz337rnjwnn36g4tc4rc	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1qctjq9tehym5xg5m9yx7gn44vf3semde9sl2z5r	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1qe9lxgd68hzt39q5x0t65aw3qn27atw4kudqudp	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1qfqm38p95fprwdd5ydwrmavx52ly73ut9lfufq4	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1qh4zc7956kqrw8wmnk65x03y3lya7e8u9nj8387	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1qhuxffrl94zvx06vmgcx7r2ptm46595gsf3qk57	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1qkeue0t3tnkt0u5ez8cgrs23gt3mxc2u0apqs5y	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1qkfg0v0804q69mnymzewn48nrcvj49ejypezpm8	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1qmvaxfl9nmd8fc9wp0kdzrwq2njdawhpwp2exz5	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1qsc0ruyztdm79yccgjv7unu9eptkdqddxsjmdas	1990000624	19.90000624	p2wpkh	5	in [19.5,20.5]
bc1q556k9m4he70jguf75gjva932xmtg593rh4g9le4962u7nms9lu9snye6j8	1990000330	19.90000330	p2wsh	5	in [19.5,20.5]
bc1q6suaek502qumgfvnam7kmjxzy6z40uk4jcsau7n85wfzluejgrksv09qvz	1990000330	19.90000330	p2wsh	5	in [19.5,20.5]
3E1mkPAnxesxq9XfM83MHXaYKdopXDTf4U	1990000057	19.90000057	p2sh	5	in [19.5,20.5]
3JQnJfrTSjj4uju5feNp8PTD6hf9Df2yy7	1990000000	19.90000000	p2sh	5	in [19.5,20.5]
1Ks4Df9sBHgT14ejq1B9uJN9bZByDi7zcB	1989999000	19.89999000	p2pkh	5	in [19.5,20.5]
3QiLhXRYeazSvP8Sg67scCCa9ZiEDWvZ6g	1989998827	19.89998827	p2sh	5	in [19.5,20.5]
36k6cUQgDKXU37B5WR3Bz6P5pGpD7JVbz8	1989998630	19.89998630	p2sh	5	in [19.5,20.5]
bc1qc75ehr82qhr7hzhudwsvew4c83fsnpvqwkg25c	1989998416	19.89998416	p2wpkh	5	in [19.5,20.5]
bc1qddyxtjdfaa3rscugykuk6lgs8fnxz3dwgywq52	1989998392	19.89998392	p2wpkh	5	in [19.5,20.5]
bc1qmwl6sf6ma4nt80zgy5q824a7t8tmrn0ld7jxmf	1989998364	19.89998364	p2wpkh	5	in [19.5,20.5]
bc1q8cyr3gm2ufxsqw32wq8mvykykhmt90ag0srkgc	1989997544	19.89997544	p2wpkh	5	in [19.5,20.5]
bc1qfata8ve8l6qq29zxqake96yh7kjhkc444x9e8w	1989996031	19.89996031	p2wpkh	5	in [19.5,20.5]
bc1qr8ygz3m57k2h2e9vehlg0k99j6leqmt3uhl9as	1989994576	19.89994576	p2wpkh	5	in [19.5,20.5]
32dnyf1MR7tcEK8N7Df2umprYM724bRqgp	1989994000	19.89994000	p2sh	5	in [19.5,20.5]
34C9jRe77pxTUmevxBwfj7JJUk5i23c7Sq	1989994000	19.89994000	p2sh	5	in [19.5,20.5]
3QAZrLXmqkrwrtCveUw3W5JkyaibXqCM4n	1989994000	19.89994000	p2sh	5	in [19.5,20.5]
3MMEgbgxRcZJhztdE1snRaqpXjhdD3iy9n	1989989088	19.89989088	p2sh	5	in [19.5,20.5]
bc1qxkze36ke3d4axmmj4zsy2h35qfqc9n7nq2c37c	1989988376	19.89988376	p2wpkh	5	in [19.5,20.5]
bc1qmaunjeqa9ukggjhzq4ulvzrlpauv6ad3ahjtyr	1989980624	19.89980624	p2wpkh	5	in [19.5,20.5]
bc1qvw84fn92fvkv6w7c624xdk83eg8kn4hnvfgs4t	1989969922	19.89969922	p2wpkh	5	in [19.5,20.5]
3B58hXEwYjV4VH3p68NxugS3o5vmgAGmvZ	1989949332	19.89949332	p2sh	5	in [19.5,20.5]
bc1q9chu2hask6h4kctf52mmfc9e3wcg3xhlds4cf0	1989899472	19.89899472	p2wpkh	5	in [19.5,20.5]
bc1qf8rx385t6uxq44suz8qyzh62mnx4pcwsshyapm	1989889504	19.89889504	p2wpkh	5	in [19.5,20.5]
bc1qvwp3dfz5ct2t72jmlzd8hvnfj3p294s5h4744c	1989867879	19.89867879	p2wpkh	5	in [19.5,20.5]
bc1qtvwvvnwea265k0nv48fw2jjxevewra2g85ev83	1989844439	19.89844439	p2wpkh	5	in [19.5,20.5]
1MML6Srq63p2A4UkZggZxNMrEMP92oTm3w	1989736868	19.89736868	p2pkh	5	in [19.5,20.5]
1mChKpnUDFjseizAjRCaSa3iumfoiZYP9	1989568000	19.89568000	p2pkh	5	in [19.5,20.5]
bc1qmdu75mfq2v7xyk2uqc3cng0wp0fkem4y367m5j	1989548047	19.89548047	p2wpkh	5	in [19.5,20.5]
bc1qh64em9v83z9pe0268zuc75xae9yq8ky5gu0hd2	1989510218	19.89510218	p2wpkh	5	in [19.5,20.5]
bc1qtrzkqgke643m8xss0s404wm8kqgpjjrxe6ckk5	1989502515	19.89502515	p2wpkh	5	in [19.5,20.5]
1DtBGQdpq1GXkL7daqsL3W6VFAniTxgij2	1989432227	19.89432227	p2pkh	5	in [19.5,20.5]
3JYHxkrw8qzzPiKEHgn7DLm2bCCritG4YX	1989332192	19.89332192	p2sh	5	in [19.5,20.5]
bc1q60z8z52ldj5w03085nglu0wk68qlhufaaa3hh8	1989318927	19.89318927	p2wpkh	5	in [19.5,20.5]
bc1q9su02waur6tmgqtvqqkhztgfzveztwtay3l4dqjtrs7k4a6qlfrqgqsyre	1989000330	19.89000330	p2wsh	5	in [19.5,20.5]
bc1qc2jgerc4jy3vpv08gc7gj6un8ern0575yn3d8r	1988961481	19.88961481	p2wpkh	5	in [19.5,20.5]
bc1qmylzu572k98wcakxu66pw5e075lcd8tycaz06g	1988960106	19.88960106	p2wpkh	5	in [19.5,20.5]
bc1q7v458wetnc9d8kz6eqayxnm2rpkggrhhujzz9d	1988945857	19.88945857	p2wpkh	5	in [19.5,20.5]
bc1qae75ryaxwpcfanjkvv95nw3tjq9j5yaf2af424	1988883016	19.88883016	p2wpkh	5	in [19.5,20.5]
bc1q6qhhjvcfz56cknpc9semuephplrgvy4sdh28tt	1988826724	19.88826724	p2wpkh	5	in [19.5,20.5]
bc1qtxlwfkdepn3h65djen3v8h8za029lwaxflmvr9	1988556082	19.88556082	p2wpkh	5	in [19.5,20.5]
31ivmhsX3rweSxg11RUe9ydhR2gyP7pnw9	1988528629	19.88528629	p2sh	5	in [19.5,20.5]
1GKi5kGvSsaCy8jeYBk9yJgkjoFzCpVNYx	1988454405	19.88454405	p2pkh	5	in [19.5,20.5]
36fLaChfatJuQ7CLpmgnwtmUYxR6ezuutN	1988421780	19.88421780	p2sh	5	in [19.5,20.5]
bc1qgnthw04qaemyw2h8z25cfxaqk6qrf2553wfzs7	1988113621	19.88113621	p2wpkh	5	in [19.5,20.5]
bc1qyurlzaudprcsu2k3lcem8cj97k9069dmz7fm2x	1987997569	19.87997569	p2wpkh	5	in [19.5,20.5]
37AW65uXrnXyQU4iyYPAg3JuDNsQSHwydv	1987905171	19.87905171	p2sh	5	in [19.5,20.5]
bc1quzx0ph5putssmf8fpmkwhvv22xv7vfydg8pve7	1987446979	19.87446979	p2wpkh	5	in [19.5,20.5]
bc1qnw258rh2mndvyck9dhmexfwax62c920vjmhkc9	1987247935	19.87247935	p2wpkh	5	in [19.5,20.5]
32cLkAF6sWkUny6ExV8jexnVr1uj3FN9sN	1987139825	19.87139825	p2sh	5	in [19.5,20.5]
3KXy14hv163LGNDmVF6C1uUp5pNKE2ewX6	1986926464	19.86926464	p2sh	5	in [19.5,20.5]
bc1q8lyagezajsnnq2u8fwk893jxr5v6nsm7jpwfda	1986542371	19.86542371	p2wpkh	5	in [19.5,20.5]
bc1qn99kpr5lqwqh53hxgzktv95dclnplc50nkllkw	1986254432	19.86254432	p2wpkh	5	in [19.5,20.5]
bc1qv2dnqm6wtuftm5g0tlkjeevugfknvu3dsttggd	1986239330	19.86239330	p2wpkh	5	in [19.5,20.5]
bc1qlsje2c380cd3f6xp6tpnvmq2waev0rf84kmw2d	1986224528	19.86224528	p2wpkh	5	in [19.5,20.5]
3HKXoppP6buWrexx54tezGe4Yvv24puxr6	1986207715	19.86207715	p2sh	5	in [19.5,20.5]
3CZKxzsmLSv46wBnkGAxRPXRBgDGoq9ALB	1986136381	19.86136381	p2sh	5	in [19.5,20.5]
33qYBn6sc2yV7ZdTPP2vZ3rqW65767ppkF	1986086000	19.86086000	p2sh	5	in [19.5,20.5]
1EpC2oNWct3qKbZ9MLefLPLwCpyiZdo3ke	1986068294	19.86068294	p2pkh	5	in [19.5,20.5]
13c7RgXWScdtMoLsEkTKyzkXTtCHTCBhpi	1985995664	19.85995664	p2pkh	5	in [19.5,20.5]
38R2XSnwWibe1WxxdAHDUCfrPkHnu8436Q	1985843462	19.85843462	p2sh	5	in [19.5,20.5]
1McV5Js8SHJePAnzkQ7DoVkiiqVSdDuqBN	1985788000	19.85788000	p2pkh	5	in [19.5,20.5]
bc1q8yp5k0zlhhk9tcn7g7klpknrmp52xrvxywq2fy	1985634633	19.85634633	p2wpkh	5	in [19.5,20.5]
bc1qjvrrrtdwg0rrgmakwgt5wxajw8jekhf2u09jhc	1985405222	19.85405222	p2wpkh	5	in [19.5,20.5]
bc1q9s4rx8yhg5r6zqjv5vwwgljj79r5snv282pmmm	1985373367	19.85373367	p2wpkh	5	in [19.5,20.5]
bc1qkly7tv2vyced3s5yvawh8z9awaf22r9nxaamun	1985338383	19.85338383	p2wpkh	5	in [19.5,20.5]
bc1q63kx9tswxcfft9qkzum2mzwceg4n7wp8vldfq2	1984999279	19.84999279	p2wpkh	5	in [19.5,20.5]
bc1qag7py9xfwylak3rhkklfyskxmwhwak78ql62ld	1984996906	19.84996906	p2wpkh	5	in [19.5,20.5]
3KWAcjiCaXNPHVXA7bQTD1DxnyKZF5H6Gt	1984977013	19.84977013	p2sh	5	in [19.5,20.5]
bc1qa7nnwzzuqdgfdsncac64h33tznmqje6thpf4um	1984969924	19.84969924	p2wpkh	5	in [19.5,20.5]
bc1qhduk788nnhekswzzuz8sgt0fxgafxa058hmjd6	1984620935	19.84620935	p2wpkh	5	in [19.5,20.5]
bc1qmdxhewlftxkap48jh9gfef8u7l3ztphs2kwl93dlye538djqdjeqnsc5xk	1984418140	19.84418140	p2wsh	5	in [19.5,20.5]
16jjnDrYDzDVf9UzHwVZm5hRxaz5Cj4rJ5	1984382228	19.84382228	p2pkh	5	in [19.5,20.5]
bc1qlw9l5sahzzzvy5uvucc0hp5v8gvdmkt8hdx8xg	1984348992	19.84348992	p2wpkh	5	in [19.5,20.5]
bc1qvl96m02necsft5prpc0lnf2hqxza5g8avpysjy	1984223167	19.84223167	p2wpkh	5	in [19.5,20.5]
bc1qcespqwm8ynqu666045k5jj4r6elgc2et2wkprn	1984077728	19.84077728	p2wpkh	5	in [19.5,20.5]
bc1qwemuv4ua7kye8trpm59npds2nnjyzs2ur0qfkq	1984022075	19.84022075	p2wpkh	5	in [19.5,20.5]
bc1qnsgu7umhmj4en94juvnmgvxgdt7c7ehzakrkzz	1983736562	19.83736562	p2wpkh	5	in [19.5,20.5]
bc1qgs6gpau5dz5h58gs300r7dd5l7sf6k7z5kwdt4	1983662822	19.83662822	p2wpkh	5	in [19.5,20.5]
1K7EqAqgtyWgsgUNa1ef9R1PtKwogUEQU1	1983424500	19.83424500	p2pkh	5	in [19.5,20.5]
3PL7CbgcND3QtcnhRxS2UNZa8WLbcdvA5o	1983215346	19.83215346	p2sh	5	in [19.5,20.5]
bc1qnwcmh2696ky3dxt9ngcc48k27pzspw9ycuxzjl	1983072373	19.83072373	p2wpkh	5	in [19.5,20.5]
bc1qhdlkp7xm625ew3necfa37afqq4fjn9kt5tas5q3evn2rkqavckhqvk4chy	1982980189	19.82980189	p2wsh	5	in [19.5,20.5]
38UeZFSuRE3uY32XZhnNvrihArqk1Eg6aZ	1982963544	19.82963544	p2sh	5	in [19.5,20.5]
bc1q83djym4ww0345tfnz3vu5n3qmn9cckwmukgwercnuexpqt7zllgqdplvkm	1982800877	19.82800877	p2wsh	5	in [19.5,20.5]
bc1qn8gsunh3n080daygfzqzuyx2cw57jr32aces4c	1982705124	19.82705124	p2wpkh	5	in [19.5,20.5]
34GmsfWRiAxuPKWqLmr7Bs2uwEYRuG6rdd	1982449666	19.82449666	p2sh	5	in [19.5,20.5]
37j6bV1JE77sW5fMKznyCSqvviQ1rTGFxR	1982415668	19.82415668	p2sh	5	in [19.5,20.5]
bc1qew2mns20y7g3n7c48a4hgm3y3v73n4zjkw3ua3	1982288489	19.82288489	p2wpkh	5	in [19.5,20.5]
bc1qltvtlju3eafr7mav90nhu50prnv6l2shajrtv4	1982144050	19.82144050	p2wpkh	5	in [19.5,20.5]
17Dk6VkVix5Uu7Vq3A2mavTVnfLBYYMF5m	1982143700	19.82143700	p2pkh	5	in [19.5,20.5]
bc1q8tksu44xtyeeqy7sch46a4kwm8lehqha83r3xp4p4gle5hv9q09szdcxvt	1981871597	19.81871597	p2wsh	5	in [19.5,20.5]
3BjcKJ1bMe9ng98ecWFwEEYHMmVwWeqZdE	1981814919	19.81814919	p2sh	5	in [19.5,20.5]
bc1qpuhlwy9qqmagc99mp5czdffh0rvj26a24fw83n	1981803523	19.81803523	p2wpkh	5	in [19.5,20.5]
bc1q5tnw7m00h936tusugw4jwr5fpdd63mgkcyr3w9	1981603117	19.81603117	p2wpkh	5	in [19.5,20.5]
3P6thnmzPjgZXeszVU5Dod5BGjKD2PDzKM	1981273985	19.81273985	p2sh	5	in [19.5,20.5]
39uB7UYaiTb7h2jE9KsNe96hVgysqKyu3R	1981101571	19.81101571	p2sh	5	in [19.5,20.5]
bc1qgeldw9tyh87j2h9n2gmccgxltfpjtqljz8286f	1981068555	19.81068555	p2wpkh	5	in [19.5,20.5]
bc1qd8ngacjqlkne9k6h9866hae6fxrfcrvc666pl5	1980893140	19.80893140	p2wpkh	5	in [19.5,20.5]
1BbK9CZ3gwPbZw6FdERjWUBEWL26wjRKgo	1980876000	19.80876000	p2pkh	5	in [19.5,20.5]
3M5vfULPn42b4AyvgERUbo9koy6B636EFh	1980763501	19.80763501	p2sh	5	in [19.5,20.5]
bc1q9xdswcvwxnmcwsvqwg65k0nzgwenkplc926lcw	1980654219	19.80654219	p2wpkh	5	in [19.5,20.5]
bc1q8waf0jm3zexcwhsrrxe59ugpa38vshcq3weqk0m6d7clryalzksqmllmz7	1980550039	19.80550039	p2wsh	5	in [19.5,20.5]
bc1q8qamq3jgc4xk0y9vvg4ts4y8n8sjg95uffgkn4	1980498658	19.80498658	p2wpkh	5	in [19.5,20.5]
3DnXtpLYPJsxDNRUFDzKsZYY8CrLYYARof	1980474185	19.80474185	p2sh	5	in [19.5,20.5]
342FY9wpcLSGhcRHDj4V7empVCDidNeaDs	1980060000	19.80060000	p2sh	5	in [19.5,20.5]
bc1q3pq3cpxuxlwq0rt2ns8gp93lverwnwl6auhz7c	1980000624	19.80000624	p2wpkh	5	in [19.5,20.5]
bc1qw672rkd4khzlp8qn29cffymk9z9uff2m6hx0s7	1980000027	19.80000027	p2wpkh	5	in [19.5,20.5]
bc1q857ucygag73ylxuh26l82qt6z46kkylf502jy0	1979999619	19.79999619	p2wpkh	5	in [19.5,20.5]
1LEs8jGJFyfbZxykCW2HGf52r9Ukedpaq	1979999210	19.79999210	p2pkh	5	in [19.5,20.5]
bc1qt7mq5yu00t23c5mrv7zhe8yjawmaf79ac2psa2	1979987981	19.79987981	p2wpkh	5	in [19.5,20.5]
3B1scEtBeu1wyXyjW2mnu5KfEvmSgA6AXJ	1979979422	19.79979422	p2sh	5	in [19.5,20.5]
183BA6vG4PxiWf5JHbHqeHjwurkJqpLri3	1979904800	19.79904800	p2pkh	5	in [19.5,20.5]
3Bze3rPipu9Cvu6NvaZ4N68WXpLmZsN8UK	1979851162	19.79851162	p2sh	5	in [19.5,20.5]
bc1qw76zmk0fxq8wz2529xt8azpx7c897n7js2chs8	1979805716	19.79805716	p2wpkh	5	in [19.5,20.5]
1FHpD83nZ9T3kHijSFV3u6SH6tAKYWCL4	1979799774	19.79799774	p2pkh	5	in [19.5,20.5]
bc1q2xgq68fz742nt7dar3h2jl8uuwtj2jc5ue7u0k	1979758055	19.79758055	p2wpkh	5	in [19.5,20.5]
bc1qgjquetsrhysd8z9srl8cuzszpvmqh3xdr2d883	1979655130	19.79655130	p2wpkh	5	in [19.5,20.5]
bc1q7l0tmedkhr4cc4rqskdvh3c266p0gvstctyz0p	1979296061	19.79296061	p2wpkh	5	in [19.5,20.5]
bc1qn59t5n89p2e6awjqqw050r45r0n0rwp65zx64a	1979254330	19.79254330	p2wpkh	5	in [19.5,20.5]
bc1qy2cqke2tf4as5hkwqxh0lkdm87x4z286lh67x8	1979039315	19.79039315	p2wpkh	5	in [19.5,20.5]
bc1q54c5q0e85rwl4u4gsxjrwln2fds8cwc6qfuyh9	1978997714	19.78997714	p2wpkh	5	in [19.5,20.5]
38uPGtRRkNLM1M1kFxPGnrCiZoyjDeP6Lp	1978994690	19.78994690	p2sh	5	in [19.5,20.5]
bc1qmuq8qs3uq3hd3amjgrrtgdg84am4chee058lnf	1978462231	19.78462231	p2wpkh	5	in [19.5,20.5]
1BSz7rVmm7zNteS13zj9f9bj2UzaT92u9s	1978287707	19.78287707	p2pkh	5	in [19.5,20.5]
3QZbKhqF71tZbcH9nPA7Z2FWbaarXumQs4	1977437738	19.77437738	p2sh	5	in [19.5,20.5]
1HEffSHbtG9Sye6arKLLXhjurbK2XrhR6G	1977356633	19.77356633	p2pkh	5	in [19.5,20.5]
3GjCyCmYVH2fi6czpo9nggC6ku1GA6MQbr	1977280221	19.77280221	p2sh	5	in [19.5,20.5]
bc1p6hnujrvtqmsrvtrf3rqnx5cg546eyvg7hmf2y7rsjyu5cc6lxycsrmgld8	1977267379	19.77267379	p2tr	5	in [19.5,20.5]
bc1q9pr0x5nygxdcteqk0w8pv56ap6hmp5df3n8fl0	1977026303	19.77026303	p2wpkh	5	in [19.5,20.5]
bc1qr782twqphg2jkhztdl3y7mav3rw22qlzwygzwt	1976907950	19.76907950	p2wpkh	5	in [19.5,20.5]
bc1q3e3l5vxc0nawaxynx26xj2j2a3r4nhrfrderz7	1976867056	19.76867056	p2wpkh	5	in [19.5,20.5]
3QMcp4BkF6qa7j1XukHHMXkhBjNGfCiQ2A	1976849838	19.76849838	p2sh	5	in [19.5,20.5]
bc1qw9s846pz48uuzu0c82r7d0t060n0efpc8sd6ng	1976676150	19.76676150	p2wpkh	5	in [19.5,20.5]
bc1qutw92l2kzuz74xr6aks2u843r76kunq7w2qwcn	1976387005	19.76387005	p2wpkh	5	in [19.5,20.5]
1W4PQLY3RCmaPHse2SSbZTt83SqQsUazS	1976383365	19.76383365	p2pkh	5	in [19.5,20.5]
32J8zvV32CnLoaZUt9WCXsVmXncPtjoLkJ	1976342005	19.76342005	p2sh	5	in [19.5,20.5]
34TLZXBHkMxQk3rmGnc1ac9HdaUxGEedBk	1976334294	19.76334294	p2sh	5	in [19.5,20.5]
bc1pdm3cdxsf7z62wlrwljp7rjtlhveg9ddc395mscjfpsu42jzw5jfs7d6qsq	1976272562	19.76272562	p2tr	5	in [19.5,20.5]
bc1qmj69rllw7zucyda52a2skpm2yg8mja5zgk6ker	1976084568	19.76084568	p2wpkh	5	in [19.5,20.5]
3BdtFD1oGT5Mvn2RngnEtJ9LQvyjNcxLbv	1975956434	19.75956434	p2sh	5	in [19.5,20.5]
bc1qtdt86zd2yamwsn5zq7uefn6985rpduurw4nzh8	1975851369	19.75851369	p2wpkh	5	in [19.5,20.5]
bc1q0h23hrtewfe9zprz4dlr3p4ey4yrjffdftxp64	1975821114	19.75821114	p2wpkh	5	in [19.5,20.5]
1JVosmAToPgdqZDYPLNL6f6TGGhqfdgb1A	1975816829	19.75816829	p2pkh	5	in [19.5,20.5]
3JQJucoxPkc1jMUEkeLQPRiihD6wuET7p2	1975810450	19.75810450	p2sh	5	in [19.5,20.5]
bc1qms9pshqnl7y8l6uacyam7wqgw8x2msz2w8zne6	1975530115	19.75530115	p2wpkh	5	in [19.5,20.5]
bc1qkyjnxda64wxdsdung07uc0p4yuneksj8hdglju5q7qcqpzeqmltst93wjk	1975517158	19.75517158	p2wsh	5	in [19.5,20.5]
1E9CSZNfrV7kwdwcW6KDwX8QybwoDSUwoq	1975502863	19.75502863	p2pkh	5	in [19.5,20.5]
bc1q5ppt8g4lc8c9fkudug7y8vrs74qf0u9uwq6my9	1975482120	19.75482120	p2wpkh	5	in [19.5,20.5]
bc1q8pg9w8ukc8y9v0x4cmv0tvkreuwnl0n4x7shfpuurnua5y3t8gvss33um3	1975429268	19.75429268	p2wsh	5	in [19.5,20.5]
bc1qd75q0q634tprtmy4xcerqcpv5kj790weqz2xln	1975394480	19.75394480	p2wpkh	5	in [19.5,20.5]
1K3Gqu3bjz1gjH8GddMkXTgjxW7rsA22ET	1975060000	19.75060000	p2pkh	5	in [19.5,20.5]
bc1qehlftg3tucdkkt5g4xwuv984fddkx9w2w59ky6	1974998618	19.74998618	p2wpkh	5	in [19.5,20.5]
3Frrvrdd4BscCG4XEMcMJpvvqujhbddFrL	1974964214	19.74964214	p2sh	5	in [19.5,20.5]
bc1q59x479t7338x9qmgmanvsp0p2zrzffx32hrdkc	1974597377	19.74597377	p2wpkh	5	in [19.5,20.5]
bc1qkmufu9xvj33d6gz4kkpu3gz440eu7c0y7vu6vq	1974321689	19.74321689	p2wpkh	5	in [19.5,20.5]
3HPLKuGS1h15aH4U8aEbZkM4Fy4VEbdJor	1974302416	19.74302416	p2sh	5	in [19.5,20.5]
bc1qedhzyj3q25ynw4arxkg5aj3hzht5x34hdwwxep	1974251037	19.74251037	p2wpkh	5	in [19.5,20.5]
bc1qq5jxtaghqh4qpvq7a92ejtzpf27qz92tya5mj5	1974180127	19.74180127	p2wpkh	5	in [19.5,20.5]
bc1qhaahxaczu65l9a8udwmdhry0vusg7crm2wc5hwe4ultrnjev8x5q5fm68m	1973179694	19.73179694	p2wsh	5	in [19.5,20.5]
3LHEn9v9DF7zchPQRmvcPt5ePbtNB4VWhc	1973157459	19.73157459	p2sh	5	in [19.5,20.5]
bc1q63p3anw92wweddzx7zg7qxfzgayswm4l2r207k	1972751718	19.72751718	p2wpkh	5	in [19.5,20.5]
bc1qh493ht0e7qh90qjxf6gxka3t2q4mqnat3zms48	1972565374	19.72565374	p2wpkh	5	in [19.5,20.5]
377UsQjA23BL9KRBFR1AUTfiLATESkTpFN	1972177131	19.72177131	p2sh	5	in [19.5,20.5]
38fPr8riMgvcYFhM1y8vmqq6csZ5zRbyeZ	1972054241	19.72054241	p2sh	5	in [19.5,20.5]
3AzaBRpE43NqrtYbY9coVyGuoLwhvkJg9E	1971880312	19.71880312	p2sh	5	in [19.5,20.5]
17GnWTfLGG6aUX8UGF3LDcuqWJv5MBemn9	1971793273	19.71793273	p2pkh	5	in [19.5,20.5]
3DSs35BcokSsto5hSqEjUPS74bKx6NdcY4	1971780514	19.71780514	p2sh	5	in [19.5,20.5]
32RJZnm2XjFzaxPcFt9CiDRPauHrfgNCdm	1971401303	19.71401303	p2sh	5	in [19.5,20.5]
3DVmXjmpS1pK6xMsKK6Jxvk1ymmRmMkGgT	1971085579	19.71085579	p2sh	5	in [19.5,20.5]
bc1qc35rfyl0a4czfnlfwrvcgshwrsdqfj8ud53w8l	1970813724	19.70813724	p2wpkh	5	in [19.5,20.5]
bc1quyu77h2cpd79qg7kwfa4q29anhcahyn62cuwt7	1970686663	19.70686663	p2wpkh	5	in [19.5,20.5]
bc1qaujt2yjev63hj96ryxvzwt33l3xsn388q9dwp2	1970587070	19.70587070	p2wpkh	5	in [19.5,20.5]
bc1qkv5wz98mwxy8wshn0xgn9tjmn0mdak048m2e2p	1970174324	19.70174324	p2wpkh	5	in [19.5,20.5]
3DCepYYKEDkSnsAyfZGnnXXardsuTujxG4	1970084554	19.70084554	p2sh	5	in [19.5,20.5]
bc1qa3tdkwpj330gpnr5se07mfjq2exyykf8nsme9g	1970084407	19.70084407	p2wpkh	5	in [19.5,20.5]
1kajyAth9usQEm9q6sYpvAWS7ihsRacG2	1970020000	19.70020000	p2pkh	5	in [19.5,20.5]
bc1q48nkh8qgmtr8nx5m6x5nqqmtv64sdywxf4zg2e	1970000330	19.70000330	p2wpkh	5	in [19.5,20.5]
3AiY5a8yDYccnyL4nygWztYH4Gg19GnkkJ	1969982600	19.69982600	p2sh	5	in [19.5,20.5]
15z8VAqWHCtq9GGpEtZ2aw3ysWcJCThQER	1969976658	19.69976658	p2pkh	5	in [19.5,20.5]
16v4ohEUZ82eq8BosXAGjkmPN3N7wW44Zh	1969731964	19.69731964	p2pkh	5	in [19.5,20.5]
bc1quqj3pj6e03mjmhlf7wlrz8a2r6jtra0umt30m8	1969678918	19.69678918	p2wpkh	5	in [19.5,20.5]
1BQpPFP2GJtPCf5zoeuEm3ZXQFiSAiDK4u	1969566404	19.69566404	p2pkh	5	in [19.5,20.5]
3KURkqNkjTWbUzmbpQyNHb9N7ZZCHL6Za7	1969530434	19.69530434	p2sh	5	in [19.5,20.5]
bc1qd6uswlfk8pvajcktjudmkq4xkf5thujc2fc6gm	1969457184	19.69457184	p2wpkh	5	in [19.5,20.5]
bc1qre2dfcxdjmnex3cfqz3unrat0p66yc5qcurgzs	1969290996	19.69290996	p2wpkh	5	in [19.5,20.5]
1FE4HgEAu6sEs71mYtkJ5eycL8XAU6ag7f	1968842677	19.68842677	p2pkh	5	in [19.5,20.5]
3QwW8xfMTFxRGcKrVKdsGb9u4pi3SsmAng	1968493666	19.68493666	p2sh	5	in [19.5,20.5]
39JLcHWxC2nYR1RYJ7mEyUzpU5Bj1Eeyn4	1968397612	19.68397612	p2sh	5	in [19.5,20.5]
