address	funding_txid	block_height	block_time	value_sats	value_btc	script_type	priority_tier	tier_name	fr1_window	fr3_confirmed
bc1qw50g3c0ewe9xrh9gpt9u940zj0qjpr85fmdfll	PENDING	PENDING	PENDING	2025359824	20.25359824	p2wpkh	6	in-band	PENDING	PENDING
bc1qaap5qwd66t6hq0xtu5tusg4x0c5k55qeup2rvs	PENDING	PENDING	PENDING	2025319124	20.25319124	p2wpkh	6	in-band	PENDING	PENDING
bc1qmlrfnkd8amq6a0px07lyrrpr4wls8aertjvrq5	PENDING	PENDING	PENDING	2025155595	20.25155595	p2wpkh	6	in-band	PENDING	PENDING
bc1qfwz3g5r640t6fe6twu6ngmtxnrwdd5reagnch7	PENDING	PENDING	PENDING	2025106005	20.25106005	p2wpkh	6	in-band	PENDING	PENDING
358ismjVUVYMeBDfq63kD3DyJgSznAQFEM	PENDING	PENDING	PENDING	2025020431	20.25020431	p2sh	6	in-band	PENDING	PENDING
bc1qsfp3zseggfvmjnynkzcdagfy74xu7zapkhnu8h	PENDING	PENDING	PENDING	2024999868	20.24999868	p2wpkh	6	in-band	PENDING	PENDING
1MXq6CqjsEqApxaoY9JxBrfYhaWUca77cF	PENDING	PENDING	PENDING	2024971959	20.24971959	p2pkh	6	in-band	PENDING	PENDING
bc1qj0dcxskddklw6gevt7kfja9hl255twfrj9jyr9	PENDING	PENDING	PENDING	2024699402	20.24699402	p2wpkh	6	in-band	PENDING	PENDING
3NvewhKBUCDdtJnwbY737q7Mr5gFASmnsJ	PENDING	PENDING	PENDING	2024482097	20.24482097	p2sh	6	in-band	PENDING	PENDING
3BWpaVoTyFbnJwSFMqb8wT5DyYEWXYExNX	PENDING	PENDING	PENDING	2024330919	20.24330919	p2sh	6	in-band	PENDING	PENDING
3EAfEJkWiEyY1tyuwjWdyA47z9ZMV4cJyb	PENDING	PENDING	PENDING	2024114243	20.24114243	p2sh	6	in-band	PENDING	PENDING
1MdrRfWocG3LvYyDWDTF58yWRTXAhLVFeB	PENDING	PENDING	PENDING	2024099511	20.24099511	p2pkh	6	in-band	PENDING	PENDING
3MqDEjFNwrUFY2PTTsqaLgZHnfrvYYngR3	PENDING	PENDING	PENDING	2023965600	20.23965600	p2sh	6	in-band	PENDING	PENDING
19tTkaeArDeZ7z7Kv3iY5BPqG161paPDeY	PENDING	PENDING	PENDING	2023885446	20.23885446	p2pkh	6	in-band	PENDING	PENDING
bc1q3pyc5sxu9vu7fjku6pdcymtsdha6sqsja68jge	PENDING	PENDING	PENDING	2023745223	20.23745223	p2wpkh	6	in-band	PENDING	PENDING
bc1qv6u68q5y47kdejy3j6auhdvw36z7868m45e0ae	PENDING	PENDING	PENDING	2023668726	20.23668726	p2wpkh	6	in-band	PENDING	PENDING
bc1q6vxp5zseztlcsr8vt0pf50f3c7sgtdrlvk589w	PENDING	PENDING	PENDING	2023577773	20.23577773	p2wpkh	6	in-band	PENDING	PENDING
bc1qq9c8m8v0gesn996pc8zlxcpe8m52at9nghh0jr	PENDING	PENDING	PENDING	2023539324	20.23539324	p2wpkh	6	in-band	PENDING	PENDING
bc1qx4yuh8r0c0wnwcuq7cstpp6tvwwprsac6jh454	PENDING	PENDING	PENDING	2023460552	20.23460552	p2wpkh	6	in-band	PENDING	PENDING
bc1qupjnh448zqglyt3wtpaddvw59p9s53w56hw8fx	PENDING	PENDING	PENDING	2023456743	20.23456743	p2wpkh	6	in-band	PENDING	PENDING
bc1qdckyg0fktglf3zjfra7lxtqjau2fu6xsamgval	PENDING	PENDING	PENDING	2023194400	20.23194400	p2wpkh	6	in-band	PENDING	PENDING
bc1qqtt3qtpvz8arcq7pxzuak78rzls45z3ahqddfx	PENDING	PENDING	PENDING	2023012690	20.23012690	p2wpkh	6	in-band	PENDING	PENDING
1QEkuMMQT1yNfojqvRdoKQDraGbZArqSWU	PENDING	PENDING	PENDING	2022727536	20.22727536	p2pkh	6	in-band	PENDING	PENDING
bc1quxc635zrxcamtdkerl9l5089ye4ksfh7zvg3lk	PENDING	PENDING	PENDING	2022575846	20.22575846	p2wpkh	6	in-band	PENDING	PENDING
bc1qqtxhsqa7ayxdya80vqnpl6cmlxaqwjtdgv2eay	PENDING	PENDING	PENDING	2022480554	20.22480554	p2wpkh	6	in-band	PENDING	PENDING
3HkCkiLYpC4W6iqFmHBaSnTc5vyYfsYXaF	PENDING	PENDING	PENDING	2022316000	20.22316000	p2sh	6	in-band	PENDING	PENDING
bc1qj94lfwqngkvws4vwcw4q7sjgqqedlgvceguyjl	PENDING	PENDING	PENDING	2021940954	20.21940954	p2wpkh	6	in-band	PENDING	PENDING
bc1q5wr46er9spul5r2m6j43a9nwv394xzxyk4zxyh	PENDING	PENDING	PENDING	2021893020	20.21893020	p2wpkh	6	in-band	PENDING	PENDING
bc1qmucszcnsrqy8w6j9ql0y0mkz4vvqhfg8jp2yad	PENDING	PENDING	PENDING	2021847240	20.21847240	p2wpkh	6	in-band	PENDING	PENDING
34QnP22ifWmRtFDNB7dFMMCpCZ2h9DVPys	PENDING	PENDING	PENDING	2021583896	20.21583896	p2sh	6	in-band	PENDING	PENDING
3KKNdypJ2LvkX2M3bpZ2Eb77NgnTx82rpY	PENDING	PENDING	PENDING	2021566185	20.21566185	p2sh	6	in-band	PENDING	PENDING
bc1qe8fkp392xp53pz6nzkyh5dyh63zavuaflfs9tw	PENDING	PENDING	PENDING	2021401432	20.21401432	p2wpkh	6	in-band	PENDING	PENDING
bc1qg45tlmsm2n5aw0lhq2p67g3r3l5a4e7npcjq24	PENDING	PENDING	PENDING	2021395488	20.21395488	p2wpkh	6	in-band	PENDING	PENDING
bc1qw3vrep8p7vdzqhd2wq2nza4hytj5v2f8sdja5c	PENDING	PENDING	PENDING	2021268082	20.21268082	p2wpkh	6	in-band	PENDING	PENDING
bc1qed80pg0qs6kdregac5fz2knce9ylr464f7rddx	PENDING	PENDING	PENDING	2021247490	20.21247490	p2wpkh	6	in-band	PENDING	PENDING
bc1qqn9ktugpsgpytup8jk76e2jqmet8n3ys5gess7	PENDING	PENDING	PENDING	2021020954	20.21020954	p2wpkh	6	in-band	PENDING	PENDING
bc1qwv2x6zpnyu6xh6267lmjlykd0klqjgr02tlhh0	PENDING	PENDING	PENDING	2020996150	20.20996150	p2wpkh	6	in-band	PENDING	PENDING
bc1qvega28aryv7fhec9ahc3fq37fvu4humhahehjv	PENDING	PENDING	PENDING	2020765501	20.20765501	p2wpkh	6	in-band	PENDING	PENDING
bc1q7mdmsw0v44jwpdfx40hzpxjjfam07hupf52cd3	PENDING	PENDING	PENDING	2020746901	20.20746901	p2wpkh	6	in-band	PENDING	PENDING
bc1q9vwfhcqg7j58mnw83tvllwwurxd6qmp0yaddww	PENDING	PENDING	PENDING	2020704883	20.20704883	p2wpkh	6	in-band	PENDING	PENDING
bc1qqzylv8qv7nkrc58srlf8qz4y6lfdsmvunspkr32f8hpj9rh72y7qn5wypq	PENDING	PENDING	PENDING	2020680600	20.20680600	p2wsh	6	in-band	PENDING	PENDING
34VnxgUn2UBmbUFJi4thhUWpNcVizFSxGz	PENDING	PENDING	PENDING	2020408445	20.20408445	p2sh	6	in-band	PENDING	PENDING
bc1qyr2sy7trcet5fslqpmlrktslwrylpv6pq4efa7	PENDING	PENDING	PENDING	2020325475	20.20325475	p2wpkh	6	in-band	PENDING	PENDING
bc1qsasxqv990zuca633aaghm9seq2mjxfjk79hunn	PENDING	PENDING	PENDING	2020294523	20.20294523	p2wpkh	6	in-band	PENDING	PENDING
bc1quhqh75gq9ge5407qal6xun8235rqw7spyy2kj8	PENDING	PENDING	PENDING	2020091200	20.20091200	p2wpkh	6	in-band	PENDING	PENDING
bc1qvrc9qcc5yxqzay5ppp5u2qvccf79uyy54zgqef	PENDING	PENDING	PENDING	2020050965	20.20050965	p2wpkh	6	in-band	PENDING	PENDING
bc1qqw5xx4s7zz8a94kjzcus705xg409uydx7qmtft	PENDING	PENDING	PENDING	2020000954	20.20000954	p2wpkh	6	in-band	PENDING	PENDING
bc1qfddantg8wsl4tqvx6kq88ltnwhhp6v0yn72hv5	PENDING	PENDING	PENDING	2020000624	20.20000624	p2wpkh	6	in-band	PENDING	PENDING
1BkZSxtAGNRdYJp6Q2ac3ZQZ4fqGJVXRne	PENDING	PENDING	PENDING	2020000000	20.20000000	p2pkh	6	in-band	PENDING	PENDING
1KWu5tY1h7JtrzSxuM6aQK6z78YBXoHHW8	PENDING	PENDING	PENDING	2020000000	20.20000000	p2pkh	6	in-band	PENDING	PENDING
39gi52e2N3MBcaDWk1ZoZczAFTZMYT7qcE	PENDING	PENDING	PENDING	2020000000	20.20000000	p2sh	6	in-band	PENDING	PENDING
bc1qphmqc47a0ez7nruyqxzkcwj7ywz2j03r5989cz	PENDING	PENDING	PENDING	2019996635	20.19996635	p2wpkh	6	in-band	PENDING	PENDING
bc1qrzxwa7jlyf7he0dzcgyp4wz9qyzc7j7jlh3e02q6w33p9srh3cuqrr6vyh	PENDING	PENDING	PENDING	2019989096	20.19989096	p2wsh	6	in-band	PENDING	PENDING
bc1quuh598zqzerl3szm34als42rfn2keldls4qgen	PENDING	PENDING	PENDING	2019950624	20.19950624	p2wpkh	6	in-band	PENDING	PENDING
bc1qy57alftdu5dfgmsnywxezxqtaud0p4a76ksuf7	PENDING	PENDING	PENDING	2019912288	20.19912288	p2wpkh	6	in-band	PENDING	PENDING
bc1qga22hc4e239narxht9ks3y9p9pzafjt53mgnaw	PENDING	PENDING	PENDING	2019872100	20.19872100	p2wpkh	6	in-band	PENDING	PENDING
3Bw2GuqivhrpMttecRzRQ9RARQ8LhvTiom	PENDING	PENDING	PENDING	2019688839	20.19688839	p2sh	6	in-band	PENDING	PENDING
1K8xu1mxswH6q393MKgWKmj1vJKcWDeCEe	PENDING	PENDING	PENDING	2019677967	20.19677967	p2pkh	6	in-band	PENDING	PENDING
bc1qxrlrwdzzc5zff3c7mnudcvt9k69hlvdf4c8h7m	PENDING	PENDING	PENDING	2019670670	20.19670670	p2wpkh	6	in-band	PENDING	PENDING
36SZaTsghawYV3XhBt8RMroXtavPxJ1ZDN	PENDING	PENDING	PENDING	2019575992	20.19575992	p2sh	6	in-band	PENDING	PENDING
bc1qddpdzxrc0ylyycxqntj7nnjdmprgszmxpt6ael	PENDING	PENDING	PENDING	2019356224	20.19356224	p2wpkh	6	in-band	PENDING	PENDING
3591RPrDyBoUXpcsu43qaoEEJEKctjjFHM	PENDING	PENDING	PENDING	2019243200	20.19243200	p2sh	6	in-band	PENDING	PENDING
bc1qqd0ejlynwazmsrau2qnaxcvjnrg45dcxnw8glw	PENDING	PENDING	PENDING	2019163702	20.19163702	p2wpkh	6	in-band	PENDING	PENDING
bc1qlr9dh9phq5nu09p5ycmcxfupe58cqw3l07dw30	PENDING	PENDING	PENDING	2019139554	20.19139554	p2wpkh	6	in-band	PENDING	PENDING
bc1q47u6vk4lgzrm29lqs5rctg64dpj2ktv8l7ncdv	PENDING	PENDING	PENDING	2019067924	20.19067924	p2wpkh	6	in-band	PENDING	PENDING
1CEspZpSkJ4FQTnJ5wi8iihKQg5ZFGB49V	PENDING	PENDING	PENDING	2019014274	20.19014274	p2pkh	6	in-band	PENDING	PENDING
bc1q4pantnnaz2glqeeqkzf4mmdrsfucjfanu84e9a	PENDING	PENDING	PENDING	2018999218	20.18999218	p2wpkh	6	in-band	PENDING	PENDING
bc1qh85alellx78475mnd6plqkwh2sda66n8uzzpjp	PENDING	PENDING	PENDING	2018987988	20.18987988	p2wpkh	6	in-band	PENDING	PENDING
bc1qcgl7srt7t8dsqrnr32ygmx0h9w28lxltcrsc48	PENDING	PENDING	PENDING	2018878602	20.18878602	p2wpkh	6	in-band	PENDING	PENDING
bc1qh9lxhage8kpquw9nrzsy9tdffx56nm5zkl2zpr	PENDING	PENDING	PENDING	2018816524	20.18816524	p2wpkh	6	in-band	PENDING	PENDING
34PKe7Ku3wYpm71NEgTMQ2MSKpqUMC5Rb5	PENDING	PENDING	PENDING	2018627540	20.18627540	p2sh	6	in-band	PENDING	PENDING
3PptLtwzvnffcoNfs8CLYi8LeWEwGD5MD8	PENDING	PENDING	PENDING	2018485429	20.18485429	p2sh	6	in-band	PENDING	PENDING
bc1qpeh3cnks5kmqlzysxpd2eyftp47d75r6zny5x4	PENDING	PENDING	PENDING	2018369324	20.18369324	p2wpkh	6	in-band	PENDING	PENDING
bc1qhjcf8ruedpv9kj22k8ppk0z0flt6mslqzpc9u8	PENDING	PENDING	PENDING	2018162496	20.18162496	p2wpkh	6	in-band	PENDING	PENDING
3M69VAdLobK9q5QKD3iFXA6dCiNtYYwom8	PENDING	PENDING	PENDING	2018086515	20.18086515	p2sh	6	in-band	PENDING	PENDING
bc1qc9clxu78j84x5m4q2sv7lse0yx9n83dqgjcxqh	PENDING	PENDING	PENDING	2018031971	20.18031971	p2wpkh	6	in-band	PENDING	PENDING
bc1qc2lpan8r3hg3zyjtgvwluwvazs2wfkh6mtv2d7	PENDING	PENDING	PENDING	2018000624	20.18000624	p2wpkh	6	in-band	PENDING	PENDING
3PR5RQrPR1JJ1F8D26vLGAxjLwWYaz1aTG	PENDING	PENDING	PENDING	2018000000	20.18000000	p2sh	6	in-band	PENDING	PENDING
3JUQypdRmsqKKA6qQK5pZMPW8191YivymL	PENDING	PENDING	PENDING	2017670526	20.17670526	p2sh	6	in-band	PENDING	PENDING
3KuoifraHwHTx6VUtfipcPNSvhmeNfocu5	PENDING	PENDING	PENDING	2017656828	20.17656828	p2sh	6	in-band	PENDING	PENDING
bc1qmwam8zalphv072emypudawf7lr0ynk45auat8p	PENDING	PENDING	PENDING	2017602724	20.17602724	p2wpkh	6	in-band	PENDING	PENDING
1CB6Qxwvn1ETfwQEGsb6swFpoPAdY1uA2b	PENDING	PENDING	PENDING	2017528538	20.17528538	p2pkh	6	in-band	PENDING	PENDING
bc1qh4jp02z9jv3aph7ur7aklcl7lpefyf9wh3rt80	PENDING	PENDING	PENDING	2017516335	20.17516335	p2wpkh	6	in-band	PENDING	PENDING
1No9L2JgksYzKTzmpuAivTdNe8f6J3xtpM	PENDING	PENDING	PENDING	2017407000	20.17407000	p2pkh	6	in-band	PENDING	PENDING
bc1qn8m2n3fmpe0mqarrvsegn80kjtlx4xszzymw8g	PENDING	PENDING	PENDING	2017343642	20.17343642	p2wpkh	6	in-band	PENDING	PENDING
bc1qv2zju056cjumgcuq27c3l2qz6ufpjqvq0dk70w	PENDING	PENDING	PENDING	2017325896	20.17325896	p2wpkh	6	in-band	PENDING	PENDING
bc1qzcmujecnr8js7409evkn3xhxnasl6enlg0vc9u	PENDING	PENDING	PENDING	2017325029	20.17325029	p2wpkh	6	in-band	PENDING	PENDING
369K7nLWqAtFX4dQ4umtYagKi6ZAC6ynCo	PENDING	PENDING	PENDING	2017314547	20.17314547	p2sh	6	in-band	PENDING	PENDING
bc1q6yx9n0etwt5cv6470czefku6jhhkudg55sls9q	PENDING	PENDING	PENDING	2017231624	20.17231624	p2wpkh	6	in-band	PENDING	PENDING
bc1qw70yj9xka7z576fg3gzhwcdadskknp5a0q07kp0rg04ncvzehrzs8m7uw9	PENDING	PENDING	PENDING	2017070980	20.17070980	p2wsh	6	in-band	PENDING	PENDING
bc1qcd9cr0q72tl9xj6qwsvz36zwjf9qkt7tckxc6p	PENDING	PENDING	PENDING	2017000624	20.17000624	p2wpkh	6	in-band	PENDING	PENDING
bc1qfkarzm08t57hyyqxtcsjy9zcumhf39v0slpfaf	PENDING	PENDING	PENDING	2017000624	20.17000624	p2wpkh	6	in-band	PENDING	PENDING
bc1qf5za27huypfwk8x72ag6w54yhfd4tnyldkp36e	PENDING	PENDING	PENDING	2016989324	20.16989324	p2wpkh	6	in-band	PENDING	PENDING
3LgTdaZWNCE5ZnKRSo19pJN6fFAgFictg2	PENDING	PENDING	PENDING	2016977135	20.16977135	p2sh	6	in-band	PENDING	PENDING
bc1qw084cly2zrx5hvcc7e0an986qj46wyvxhrsyuy	PENDING	PENDING	PENDING	2016814225	20.16814225	p2wpkh	6	in-band	PENDING	PENDING
3PiUkXXNEP7mdNXymuTSas3TorQDE7QaBk	PENDING	PENDING	PENDING	2016675963	20.16675963	p2sh	6	in-band	PENDING	PENDING
194MVDAAVhDAis4siBeDHmGdsNbCmPPt1e	PENDING	PENDING	PENDING	2016663908	20.16663908	p2pkh	6	in-band	PENDING	PENDING
32gipoAYRPrNSgoF9XakQHdV7mq71C76sZ	PENDING	PENDING	PENDING	2016491452	20.16491452	p2sh	6	in-band	PENDING	PENDING
bc1qejvjul7yqa872az98ja28kgha9223679wqad4j	PENDING	PENDING	PENDING	2016456924	20.16456924	p2wpkh	6	in-band	PENDING	PENDING
3Mv93tUnyVAMgdqydCaaWvjbmS73KtMBM5	PENDING	PENDING	PENDING	2016387361	20.16387361	p2sh	6	in-band	PENDING	PENDING
bc1q6s4axz0x0exytvj3306a7f5mxf72n94shwd4kf	PENDING	PENDING	PENDING	2016371385	20.16371385	p2wpkh	6	in-band	PENDING	PENDING
1GV2HwgEjYHo8Ua1mMR6CYhYaXazMZ4raX	PENDING	PENDING	PENDING	2016308000	20.16308000	p2pkh	6	in-band	PENDING	PENDING
bc1q3s82un5m4dzgw5ldfmkltvj9k3fuwy40z2ef50	PENDING	PENDING	PENDING	2016171240	20.16171240	p2wpkh	6	in-band	PENDING	PENDING
bc1q59pjstkvw7f9nhpw7flkj0jdvm4aad3d305mc4	PENDING	PENDING	PENDING	2016169197	20.16169197	p2wpkh	6	in-band	PENDING	PENDING
1E6YmwTmHpnJaLcewNm6KSUnDEhW3Ju14i	PENDING	PENDING	PENDING	2016121000	20.16121000	p2pkh	6	in-band	PENDING	PENDING
bc1qacdjalqyh9men0ssta70s0fkt6q3esykykkqgy	PENDING	PENDING	PENDING	2016000624	20.16000624	p2wpkh	6	in-band	PENDING	PENDING
bc1qfk7elnk4lucfl8ckxfzwd2prvwgla79kfjn5aq	PENDING	PENDING	PENDING	2015894254	20.15894254	p2wpkh	6	in-band	PENDING	PENDING
1NcXv6pbx747dLgzTcdhwAkoxcf8PwXwgo	PENDING	PENDING	PENDING	2015883000	20.15883000	p2pkh	6	in-band	PENDING	PENDING
1HEi6Jw6qdDqKcSr5RbrGMiwkLXmTJBQGQ	PENDING	PENDING	PENDING	2015718361	20.15718361	p2pkh	6	in-band	PENDING	PENDING
bc1qw6slv94r5t8n7tdqnvf2tryh5gud399rey2mxh	PENDING	PENDING	PENDING	2015645902	20.15645902	p2wpkh	6	in-band	PENDING	PENDING
bc1q68tmymzm2fx6m9pjxd5zcgr2d9kq33mvsk5rls	PENDING	PENDING	PENDING	2015626585	20.15626585	p2wpkh	6	in-band	PENDING	PENDING
bc1pcesqh49la53m7dgu5ckvgg89s0kj9q6vtejdzx6y0jpfv7nqjujs8unujw	PENDING	PENDING	PENDING	2015621393	20.15621393	p2tr	6	in-band	PENDING	PENDING
bc1qyh75p0puj4ezl4ludah4sz26r65r79nszd5j8q	PENDING	PENDING	PENDING	2015596446	20.15596446	p2wpkh	6	in-band	PENDING	PENDING
bc1qgzjgl99t995lledzkx5h2j8lr30uq9jdxs9vy9	PENDING	PENDING	PENDING	2015309143	20.15309143	p2wpkh	6	in-band	PENDING	PENDING
bc1q57tdz99h4s443d7umlw6l9q8g3xukr6f7xz3xf	PENDING	PENDING	PENDING	2015300624	20.15300624	p2wpkh	6	in-band	PENDING	PENDING
bc1pyd4k9facdgn0wevkfv52kmexcz6vpx60sydnlsyuu3e0p9h9zkesj2kgef	PENDING	PENDING	PENDING	2015250556	20.15250556	p2tr	6	in-band	PENDING	PENDING
1K6j3sTcYzJXyRcj7oGjWKUEsx8D9riDSK	PENDING	PENDING	PENDING	2015156948	20.15156948	p2pkh	6	in-band	PENDING	PENDING
bc1qad2xuhxpqqf4vw9rgscy8ne48sndrcv7vdwkgx	PENDING	PENDING	PENDING	2015025483	20.15025483	p2wpkh	6	in-band	PENDING	PENDING
3NrMStrEsjy1n926MNft2fV4Co6Rb1EXwa	PENDING	PENDING	PENDING	2014996909	20.14996909	p2sh	6	in-band	PENDING	PENDING
bc1q58pqfxcufm4uhcvv6fy5ey6pas7d6n8xy6n9xq	PENDING	PENDING	PENDING	2014609827	20.14609827	p2wpkh	6	in-band	PENDING	PENDING
bc1qlu6s6qlmgeg0gu6vwy2yxxl75x9f5wdj7yxw0pzyrfzhxjuerz3s0ttf2w	PENDING	PENDING	PENDING	2014560330	20.14560330	p2wsh	6	in-band	PENDING	PENDING
32UNKVY39ZytsvSmv3XJq6gnTcK7Httdyq	PENDING	PENDING	PENDING	2014460647	20.14460647	p2sh	6	in-band	PENDING	PENDING
bc1qwrgn4nyucst07yk5z4g2l8vq3sxst2ntj8dvnk	PENDING	PENDING	PENDING	2014195503	20.14195503	p2wpkh	6	in-band	PENDING	PENDING
bc1qzl320ppke53g7ujjla8mrkvzmq6ce5dj9d2knr	PENDING	PENDING	PENDING	2014159666	20.14159666	p2wpkh	6	in-band	PENDING	PENDING
bc1qjxg5ugrzwcna5vg9vcegapy9gvnd0pts6a57ku	PENDING	PENDING	PENDING	2014030624	20.14030624	p2wpkh	6	in-band	PENDING	PENDING
3MmQmztcyXTZiBpZ9A7D6AyFWKiRtQ24V4	PENDING	PENDING	PENDING	2013851866	20.13851866	p2sh	6	in-band	PENDING	PENDING
bc1qpdegxyzjy9fg9m4usxt5fepw2m2ea49hfsehz8	PENDING	PENDING	PENDING	2013757554	20.13757554	p2wpkh	6	in-band	PENDING	PENDING
bc1q50ymwj0krqycl5y5jztk87se4gg3s7ax4yrh9c	PENDING	PENDING	PENDING	2013749327	20.13749327	p2wpkh	6	in-band	PENDING	PENDING
3HwV7muTDQcVKCFH9ZtPEZRDiDZzWiJPCf	PENDING	PENDING	PENDING	2013465415	20.13465415	p2sh	6	in-band	PENDING	PENDING
3LxUdiWQn8kxenMuKemcj6s8g7L7tcqfzA	PENDING	PENDING	PENDING	2013441838	20.13441838	p2sh	6	in-band	PENDING	PENDING
1HTL6fnjGj25sUpq1poujxZ2s96ywhuF2r	PENDING	PENDING	PENDING	2013415135	20.13415135	p2pkh	6	in-band	PENDING	PENDING
3NxkqtohWKLmNCkE89oXmM1Fa9kKTebsJN	PENDING	PENDING	PENDING	2013412068	20.13412068	p2sh	6	in-band	PENDING	PENDING
bc1qpa36yelf4yc98g9vlxmq45kmdey5anzvjy9pj7	PENDING	PENDING	PENDING	2013360860	20.13360860	p2wpkh	6	in-band	PENDING	PENDING
bc1qskuuewhwfvll7gzujgh9hvekaxkk2s8dnr5pdn	PENDING	PENDING	PENDING	2013257624	20.13257624	p2wpkh	6	in-band	PENDING	PENDING
33VEhe8AnPSR8yzht2khhRv9z9AmoPX6hU	PENDING	PENDING	PENDING	2013233222	20.13233222	p2sh	6	in-band	PENDING	PENDING
bc1qnyefljljmrhyq2vy9rrwfh04w6e074lsvuxlsh	PENDING	PENDING	PENDING	2012945924	20.12945924	p2wpkh	6	in-band	PENDING	PENDING
3ECvmZcXVMV1KJ1AxaKVaAUtvNAABnYfc7	PENDING	PENDING	PENDING	2012930624	20.12930624	p2sh	6	in-band	PENDING	PENDING
34zEjW2xc8A4xvKoEeE4PHinHf1qcKXa7B	PENDING	PENDING	PENDING	2012894843	20.12894843	p2sh	6	in-band	PENDING	PENDING
34g3QoXksnu9E6qCTK6YWTatyQzhQq8HJa	PENDING	PENDING	PENDING	2012884667	20.12884667	p2sh	6	in-band	PENDING	PENDING
33ewiueG6fJtPfSPwTWsWJE9ihRf6NcTzu	PENDING	PENDING	PENDING	2012869547	20.12869547	p2sh	6	in-band	PENDING	PENDING
13KvBWaEyhRqUxYuXPBV5kb9TSwsV33HZ4	PENDING	PENDING	PENDING	2012858700	20.12858700	p2pkh	6	in-band	PENDING	PENDING
bc1qeyuuev2u7mkvvu62zcjmyjt5ycykmp0u7qsvnq	PENDING	PENDING	PENDING	2012855354	20.12855354	p2wpkh	6	in-band	PENDING	PENDING
1MjmtB5CubGEFxgD3gX89amnuxDCJAbEGv	PENDING	PENDING	PENDING	2012814000	20.12814000	p2pkh	6	in-band	PENDING	PENDING
bc1q55nr7hg0hp9jaz3a6htt9s4drvyejj6vjwturdl9lg50thlv2k0qmqy5dx	PENDING	PENDING	PENDING	2012674169	20.12674169	p2wsh	6	in-band	PENDING	PENDING
3JqufJP7mQV73hnUGqhUuwWj7ZeNTgKHDg	PENDING	PENDING	PENDING	2012609342	20.12609342	p2sh	6	in-band	PENDING	PENDING
bc1q0ug274ume7kyv4996h3mxktrq0u9xnndht49q9cds653t5nefheqrdj4g5	PENDING	PENDING	PENDING	2012549330	20.12549330	p2wsh	6	in-band	PENDING	PENDING
177An6u4yuufhmTt3eTrbL8eWJYXMvfwAa	PENDING	PENDING	PENDING	2012487316	20.12487316	p2pkh	6	in-band	PENDING	PENDING
bc1q5rnc9f796kay90vufxky4e7hprcsgmkaghs2jg	PENDING	PENDING	PENDING	2012362023	20.12362023	p2wpkh	6	in-band	PENDING	PENDING
bc1qal0esalgdtgst7ycj9cqp9gwepv63ld8pj6c85	PENDING	PENDING	PENDING	2012068524	20.12068524	p2wpkh	6	in-band	PENDING	PENDING
bc1qmjx2jrwrq5cn2w2eyyc8tgnvjhg7tx3q82r9u2	PENDING	PENDING	PENDING	2012002074	20.12002074	p2wpkh	6	in-band	PENDING	PENDING
bc1q5htv2zyw8p4tq5cejnc6a2vwrxwj862kg83jzk	PENDING	PENDING	PENDING	2011996625	20.11996625	p2wpkh	6	in-band	PENDING	PENDING
bc1qmqu2ka3gs3d2yjx8yfrcg0jhglt060gglaxsxvq0xv8atwzzmydsj8z7uw	PENDING	PENDING	PENDING	2011875169	20.11875169	p2wsh	6	in-band	PENDING	PENDING
bc1qtjllqkxnqmjwzj9kcdfh2duymedzu2pyjzckgs	PENDING	PENDING	PENDING	2011863642	20.11863642	p2wpkh	6	in-band	PENDING	PENDING
bc1q9w5qn2j4stgt7g3s8ur9ky206yk2hawqleytax	PENDING	PENDING	PENDING	2011823045	20.11823045	p2wpkh	6	in-band	PENDING	PENDING
33L7ZipYU8JCUydj2kUgi84tRv66UhUuYK	PENDING	PENDING	PENDING	2011803491	20.11803491	p2sh	6	in-band	PENDING	PENDING
3B7gMvnq4jeFK5VuZ5JvkBSp1J1fgzwjat	PENDING	PENDING	PENDING	2011694706	20.11694706	p2sh	6	in-band	PENDING	PENDING
14V3UxNSgHQu7P3tvGi9ZN2fjXKdvD8pXG	PENDING	PENDING	PENDING	2011566900	20.11566900	p2pkh	6	in-band	PENDING	PENDING
bc1q7jg2er8qf2u5x43rz35gktstg45rfdz6nz2ugxg766hxm0csw2rq93p6q8	PENDING	PENDING	PENDING	2011323453	20.11323453	p2wsh	6	in-band	PENDING	PENDING
39P44ignuEKeCnNSBcGcvNWrNYpxXNo9oX	PENDING	PENDING	PENDING	2011130454	20.11130454	p2sh	6	in-band	PENDING	PENDING
bc1qt4ms09z5lfu6w3gcaa8v8zmfd6tahglhaultl2	PENDING	PENDING	PENDING	2011043724	20.11043724	p2wpkh	6	in-band	PENDING	PENDING
bc1qa6umxef22082q2s0vxkrj8ns80e89w84ftvfmt	PENDING	PENDING	PENDING	2011035024	20.11035024	p2wpkh	6	in-band	PENDING	PENDING
bc1q7c02gsx9p72tz7yc5svgpgqv6lxh958xrk74gr	PENDING	PENDING	PENDING	2010965624	20.10965624	p2wpkh	6	in-band	PENDING	PENDING
3EN5mpALfZ36BCYpRiQXa2UFojwekJ2Fvg	PENDING	PENDING	PENDING	2010923211	20.10923211	p2sh	6	in-band	PENDING	PENDING
3PFfECPaCsmmYyCpyeKaaThrZsdP1WagbM	PENDING	PENDING	PENDING	2010896498	20.10896498	p2sh	6	in-band	PENDING	PENDING
