scripthash_hex	balance_sats	balance_btc
47624ee72713400392e685f3107b6afd8bbc3de17549ac515b57a8d8d02c42fc	5865821300	58.65821300
48338d2774cbc5fb5745983010185485e6deda300e7d00d7dbae50465afe15de	6010000546	60.10000546
4881bac9fe7bdff51f0264a2cd667518d78b3671cbebe49a7b1cd418d67b21fa	6060978346	60.60978346
48a9854d5c95f661ac2205ffb1385592146e4bcfe5cdd75d340b801dea86f07c	5909996612	59.09996612
4944b33ca73c558685b6e2a5e5078b80d0d5dd3f363a0daea072af0a0e31ded3	5964647537	59.64647537
49478ec379a8bc970c3a78831205e49b50e95b25d684603eb7073d54e0a9a431	6001018000	60.01018000
4a3aff2d45a381499b9ebca262a34b4999cb522579ef93ba43d8018d1c307b3d	5960000547	59.60000547
4ae5e1b1ee1181eb8ac7633cef3bde4c3c8ec17d459c5f574d4524258c493a9f	5993321760	59.93321760
4afb0c8df7313157a40f74de408d0c7ea00c9b1930df602b26630cee76d694db	6000973600	60.00973600
4b41c198dbd135d7a3ff6f28f773c8117a324aad64b24a84010301c41520de4e	5877492212	58.77492212
4bad6fe82917f097a9f249340cbee134b81a0d8e4d0a55be0296ccc0ff501e94	6022993964	60.22993964
4ce006336328851a795ce421c0c4057e7939b76248a5a18f6604d02be94894fa	6064991904	60.64991904
4d1efd9caeb8c9379a7e2b23ec6a795293741f9750f4d5966fbd7e99b5d685e8	5962730935	59.62730935
4d2af14f43f4cd662ee09e2d576abcde7f6f22e72842e0c9fc0a1b8f36f35647	6020489780	60.20489780
4d879967c0c6802f4a655076785f27f0ba1404a036010f14cbf67acee712dc05	6026912377	60.26912377
4dff2f5d960f05689480f13fc14754a37b85cd3b14c9203bac58e5ee570a0168	6013357880	60.13357880
4ea8e640cd49d13be02b934a75caaacbec110ef9e5837c3556e71815e5352342	5938017235	59.38017235
4ff5bb31d013489044303a80997821eac0b0c4330eb1ea03a324a33e0b4fc65d	6122619427	61.22619427
5037fe703bdabc0ca4b402905d979bab5259a770ec0f92b4196c4a2937d510cb	5985039984	59.85039984
5079d57071df3bab8922f3bc5ef73b7333201592b28305b4b60c2d80b96f4ac8	5963000000	59.63000000
507f6c7166aef97bc41101c626fd9a938f05aa2b7c33b48e7bf1f674b81e95b9	6070118484	60.70118484
51f77b7e859afede259acfcbfbceb74efb58e6366046d108fb92ca69ab364f9e	5915891897	59.15891897
52bf03603fa69606364798325cc0a6fe4869d83f06fd98c79e43e5cf14a21e2b	6099991000	60.99991000
53da121069fe415e9217b7177525ee9d3772216c917f2f35e5b3d9d851e6c9d0	6000000000	60.00000000
54288f804039b0f53537ec7ca35e8ddf774faedfc5661bb8feb85fc76e7ddd85	6054741335	60.54741335
5544a0881d5dc43cf5f8496c520fda8a87a041ed0453983f2afed3b02414571d	6023105931	60.23105931
571442e7bda16ca9237a37fcfd4a322b0f1b45f09c97f3e4a93beecf9101f121	6000818371	60.00818371
57735ac2ce2fd655d7ab4e6f8456ef870812035d770618ec3d97989aef8b5f2c	6099998994	60.99998994
57e4e2372372dd4852ac3f78f75d0dc8fa118d2d37586ed3619d9cfb34c28abd	6036031361	60.36031361
58c2f56db371aa3c82605816ac13ddb539729c72fef6408b1ed72dd5de47aec1	5999995000	59.99995000
58cbef89534c9ab4b2e6f66ea80a30b6727c69c223f7a8fb4649a11e9c885a10	6061837118	60.61837118
58d9ae6fa8510d0e8802b30b7b1c72d522c395042f45b29b3ba9dd4f7f2e0e1a	5878388640	58.78388640
58e840bb7c63d72fe220fae8fcd5d6c78516db76450e8b15677f5d5d41ef8028	6099993768	60.99993768
5a8d01726276d012344845ea88d078f811081e747d2def4215b316d9fe675a0b	5898162738	58.98162738
5ab4749c0656ac6b3ba4227e2fc9f00615e3758eee445ff38ec6a1c7ae6c724e	5984659840	59.84659840
5b219bc89e52b18ec46e4367c3327ed6c4a270d82a858c0c3bbc2e935856d0a9	6109295536	61.09295536
5c12c9d3fd5aa9358fed7885cfb2656ad46c168f1531c2ffd48a56ec716455fa	5987289728	59.87289728
5c3b4adb2bf52dc060f51f6d0f9ad7fc4f25d8a0449c47900a4d41593114c717	6000000000	60.00000000
5c50c0f9eef9c6c8a79de9d8ee6f347c529a1e4abf35ad4b8d93d00be5c3ee8f	6000000000	60.00000000
5cc52fd19ebc0ec72a8384f18f759e866dd15d344e34443700906a96c07ea4a3	5999957629	59.99957629
5dcb4f82db5439f9fc4f9ed8fa2c61c8188fd81bad18e4c4a528dda97afbb41c	6000000000	60.00000000
5e009c0c48a123b34d49479185c0ef5edaa88c1adbabcc9c8711fa798b1012fe	5944901017	59.44901017
5e9299196b27d2bdb102d11b88510323635acab5175bbcd7764fa9fd1b1a4f29	5948093200	59.48093200
5f467dc3ce6e2dfa8636d9788c2863ef150d9f2e0bacd73b96254bf5de6cf69e	5999940522	59.99940522
5f645af98caae11d93fd6f885e93da435b5d2e04c5ec6ab8c4503e9df516e630	6000632074	60.00632074
5fa8b40f162ff544237a321dd0d76aa620f274321f6ea42f64d2600c684e63cf	6000025457	60.00025457
5fc175b143ec0ab6e58b56957efd5699825b7434f518f94d785d64d0fcb4ced0	5956063873	59.56063873
5fdf8a463cf8a37f3c9e599a9a4f4f5054690e0f58b88f9aaea807b85c8e2c04	5881861520	58.81861520
5fe2cde3c2ee132af076979bf5bd6f97c6e04e36086c9f4e386b7eca1fb73a94	6000000000	60.00000000
5ff9a5cc1f9b26264d31c73aea24ec3faf4333dd93a3986b839f4073524eec77	5999998300	59.99998300
603f8353bca41de5ad8b97038a880fb681e0e381b1136dd5825fd60e0d73d052	5900000000	59.00000000
60e80461d737ca6dc3df1ee9862cfc5482f449abe45a520a82ec3985baaea0c5	6067050951	60.67050951
612fca847c24c66dfdb922de124ef19958a2cbf5a497290ac892785cb2e6eba8	5902015855	59.02015855
62740feac4a81433cdc73ced9b5e8b4bcfaa95ee0d1bd32b5b0815dbf0845ae1	5958245819	59.58245819
628b1ecd09adde6e9032093acb0d33fae3547023ad7d76d5ccbf1c2832e158de	6015011183	60.15011183
630c659cdb229117b35cc075d3f900d8ba5d5b05cd02177080c41944b390fbf4	6000558658	60.00558658
636763e6dd0347a6ebe3ccd4f4f6e605c467875b394cbc7a925282d6e1a856ff	6047788274	60.47788274
63c1e57808bebce1b2a526b1d3c69ea80e22323ba7cb428c64bc23680452c7e3	6001000000	60.01000000
63d4bcd50483713d53df3058f58f6236856470f2d54bd57404a4448c9d449cdc	6145216942	61.45216942
648b02792773ba087aa0096e6d0945c8809023a3bfc5c855463e2f299f41d193	6008753919	60.08753919
64b49768bb59d4ba2226fb7f26f651a9cfa1f5b0de187ba91fa12306e24c5842	5888911021	58.88911021
65516089abe39e26268559205ee1de9e24cdbe36469048d4088a992d9285a96e	5934667515	59.34667515
656413ab548cefe7492eb1d1027d450db9be39642df6b15aa725dce3b6eff3c6	5968907642	59.68907642
657b254ffe08eb3159989ae98c7699154ed3370f35bd463f0c6584ab80524f5a	5918421100	59.18421100
6622e806a912ce95a4c665aad89db7f2de7b5f1ace0d49348edaa729516f7c9e	6096648324	60.96648324
667d3127dfb1027d54ebcbdcd270e0071e471ec67bfcb33dfb50d44c38578026	5853131610	58.53131610
673ccc1fcb651a6a3709910a6b2724cc825a3cb25c8f47c8c44ce28724d3f8ce	6003007732	60.03007732
675b0c606917829cb1dd9b331dd54c76d7cb87560f52b6736304112af364d054	5999998000	59.99998000
